GEO_LABEL,socialrented,Noqualifications ,Car_or_van,Deprivation_classification_of_household,%obese
Whitfield,0.043983929,0.108132162,0.025097602,0.106633328,0.469305498
Whitford,0.039331783,0.088997664,0.027663134,0.096043536,0.396582413
Whitley,0.297525904,0.290577372,0.136977133,0.216355346,0.368066181
Whitley,0.022696835,0.079319168,0.014054657,0.083541697,0.445626311
Whitley Bay,0.029886516,0.138947603,0.126715003,0.167083395,0.423242717
Whitnash,0.058081342,0.172432974,0.062688232,0.160317694,0.503447966
Whittington,0.014308874,0.05373234,0.010373675,0.061185468,0.638497685
Whittington,0.030661874,0.077094226,0.01595092,0.08118841,0.490638471
Whittle Hall,0.062381053,0.113360774,0.046514222,0.171054567,0.479706087
Whittlefield with Ightenhill,0.024106576,0.112470798,0.043167875,0.107368731,0.322024919
Whittlesford,0.024177064,0.030370453,0.010262131,0.046477423,0.595364806
Whittlewood,0.011700853,0.036822783,0.006581149,0.033681424,0.559437433
Whitton,0.062592514,0.148514851,0.083658673,0.172672452,0.404486178
Whitton,0.200888137,0.254755813,0.094590073,0.163112222,0.727176205
Whitton,0.09008247,0.253309601,0.085666481,0.172819532,0.409658914
Whitwell,0.046662437,0.109578374,0.042498606,0.079129284,0.654114668
Whitwick,0.044970748,0.18322394,0.049637479,0.138991028,0.527930508
Whoberley,0.049834355,0.273000334,0.229670943,0.321812031,0.658972006
Whyteleafe,0.014872771,0.045388809,0.030786392,0.095308134,0.528131701
Wibsey,0.101994784,0.37790633,0.222978249,0.310339756,0.595151923
Wick,0.439980264,0.230726443,0.323814835,0.239299897,0.45827301
Wick with Toddington,0.044124903,0.131494048,0.046848857,0.12987204,0.300208799
Wickersley,0.103615986,0.307153187,0.127830452,0.245036035,0.280692219
Wickford Castledon,0.016705435,0.198242296,0.058114891,0.17193705,0.500434127
Wickford North,0.0648481,0.303370787,0.095817066,0.26297985,0.518821408
Wickford Park,0.058151829,0.146512404,0.050976018,0.181644359,0.812111593
Wickham,0.056319165,0.071754366,0.023535973,0.086042065,0.778413134
Wickham Bishops and Woodham,0.0141679,0.049949939,0.008700502,0.063685836,0.479449525
Wickham Market,0.03820399,0.065413283,0.02119353,0.046183262,0.778850968
Wickhambrook,0.023190245,0.046390032,0.006581149,0.046183262,0.29811151
Wicklewood,0.015084232,0.043497608,0.006581149,0.041917929,0.473852919
Widcombe,0.018044689,0.036155301,0.078192973,0.102515076,0.471029225
Widewater,0.024811447,0.174212927,0.073284997,0.153404912,0.449277418
Wigan Central,0.113272714,0.266436756,0.197211378,0.241800265,0.424525952
Wigan West,0.162331712,0.346534653,0.183491355,0.25650831,0.37795025
Wiggenhall,0.0141679,0.058960952,0.008588957,0.044124136,0.525644124
Wigmore,0.079932332,0.170986762,0.080312326,0.200323577,0.817299119
Wigston All Saints,0.034256714,0.159305818,0.056218628,0.128107075,0.435045474
Wigston Fields,0.057024036,0.169095561,0.063803681,0.132813649,0.517096113
Wigston Meadowcourt,0.023472193,0.095894983,0.035248187,0.113987351,0.390968443
Wigston St Wolstan's,0.021991964,0.152853488,0.046737312,0.131489925,0.57259672
Wigton,0.070346091,0.162976972,0.059788065,0.117517282,0.549049203
Wildridings and Central,0.09247903,0.09600623,0.061126603,0.100308869,0.733786721
Willaston and Rope,0.006907732,0.06630326,0.017512549,0.089277835,0.661126002
Willaston and Thornton,0.012899133,0.049059962,0.017735639,0.072510663,0.523297268
Willenhall North,0.157397618,0.362999221,0.126157278,0.231651713,0.522887341
Willenhall South,0.276097836,0.473690066,0.228667038,0.306809825,0.501245108
Willerby and Kirk Ella,0.013181081,0.217043053,0.073284997,0.266656861,0.354247849
Willes,0.083315712,0.143953721,0.114668154,0.193410796,0.70855771
Willesden Green,0.270881793,0.259539437,0.401115449,0.336078835,0.539951772
William Knibb,0.061887644,0.135387696,0.121583938,0.131784086,0.657664091
William Morris,0.202650314,0.233173879,0.269827105,0.239446977,0.426506358
Willingdon,0.010291112,0.18400267,0.066146124,0.190322106,0.5163811
Willingham and Over,0.052160429,0.089553899,0.025320692,0.114134432,0
Willington,0.110523719,0.244298587,0.111210262,0.177526107,0
Willington and Findern,0.015084232,0.07275559,0.019631902,0.091631122,0
Williton,0.049129485,0.070641896,0.029113218,0.063244595,0
Willoughby with Sloothby,0.008740396,0.066748248,0.00501952,0.048389469,0
Wilmington,0.022485374,0.085993993,0.029336308,0.082217973,0
Wilmslow Dean Row,0.008599422,0.035265324,0.013496933,0.074863951,0
Wilmslow East,0.005075069,0.036600289,0.019520357,0.075746433,0
Wilmslow Lacey Green,0.046239515,0.089776393,0.034244283,0.087071628,0
Wilmslow West and Chorley,0.01825615,0.110913339,0.046737312,0.160317694,0
Wilnecote,0.08310425,0.178996551,0.052426102,0.165759671,0
Wilpshire,0.000422922,0.031371676,0.00568879,0.044271216,0
Wilshamstead,0.037569606,0.063855824,0.019074177,0.066333284,0
Wilsthorpe,0.038344964,0.133830237,0.049191299,0.135019856,0
Wilton and Lower Wylye Valley,0.064354691,0.113694516,0.048856665,0.1038388,0
Wimbish and Debden,0.0141679,0.023028146,0.003792526,0.030886895,0
Wimbledon Park,0.062522027,0.076426744,0.138315672,0.19164583,0
Wimblington,0.013251568,0.059517188,0.011712214,0.04868363,0
Wimborne Minster,0.092901952,0.149961064,0.083993307,0.185615532,0
Wimbotsham with Fincham,0.012687672,0.065413283,0.01070831,0.054566848,0
Wincanton,0.052512864,0.119813105,0.046514222,0.115311075,0
Winchcombe,0.050468739,0.107464679,0.041940881,0.132225327,0
Wincheap,0.113907098,0.145956169,0.109760178,0.168407119,0
Winchmore Hill,0.049552407,0.187896318,0.137311768,0.236799529,0
Windermere Applethwaite and Troutbeck,0.021921477,0.042830126,0.025432236,0.058243859,0
Windermere Bowness North,0.009022344,0.032261653,0.013943112,0.04544786,0
Windermere Bowness South,0.017974202,0.035599066,0.024539877,0.052801883,0
Windermere Town,0.035595968,0.044053844,0.02208589,0.044565377,0
Windhill and Wrose,0.179812504,0.402936923,0.237925265,0.334902191,0
Windle,0.111510538,0.224162866,0.131846068,0.201058979,0
Windlesham,0.011066469,0.046723774,0.011042945,0.067951169,0
Windmill Hill,0.125607951,0.077872956,0.051533742,0.048242389,0
Windmill Hill,0.157609079,0.193569919,0.200557724,0.251066333,0
Windwhistle,0.013956439,0.03849149,0.007138873,0.051478159,0
Windy Nook and Whitehills,0.23443998,0.301257092,0.198215282,0.202529784,0
Winford,0.006907732,0.050839915,0.006469604,0.057508457,0
Winfrith,0.01127793,0.027144287,0.005354155,0.034858067,0
Wing,0.025022908,0.046946268,0.012604573,0.047359906,0
Wingate,0.111721999,0.240627434,0.110317903,0.190910428,0
Wingerworth,0.009233806,0.092780065,0.029670943,0.116634799,0
Wingfield,0.315500106,0.390143509,0.236140547,0.264891896,0
Wingfield,0.015930077,0.051729892,0.013943112,0.045889101,0
Wingrave,0.015577642,0.032929136,0.006915784,0.039858803,0
Wingrove,0.210544865,0.226499054,0.280200781,0.22738638,0
Winkfield and Cranbourne,0.01007965,0.094560018,0.0163971,0.105162524,0
Winklebury,0.090928315,0.135276449,0.057222532,0.122959259,0
Winkleigh,0.011982801,0.044387585,0.008588957,0.051625239,0
Winlaton and High Spen,0.0871925,0.223940372,0.114556609,0.190910428,0
Winnersh,0.07133291,0.118700634,0.034244283,0.137961465,0
Winnington and Castle,0.081271587,0.183557682,0.109648634,0.184585969,0
Winsford Over and Verdin,0.237823359,0.314717989,0.140881205,0.258273275,0
Winsford Swanlow and Dene,0.102276732,0.235287574,0.083212493,0.178408589,0
Winsford Wharton,0.111792486,0.237623762,0.086224205,0.177526107,0
Winshill,0.143864101,0.185003894,0.092470719,0.171054567,0
Winsley and Westwood,0.016141538,0.050728668,0.018181818,0.075158111,0
Winslow,0.041164446,0.096562465,0.034132738,0.112369466,0
Winstanley,0.003524353,0.179664034,0.033463469,0.181497279,0
Winstanley,0.025727779,0.124707976,0.038817624,0.122812178,0
Winster and South Darley,0.010150137,0.03771276,0.009481316,0.030739815,0
Winterborne St Martin,0.01057306,0.039937702,0.010373675,0.043094573,0
Winterbourne,0.039613731,0.126710424,0.034467373,0.13649066,0
Winterslow,0.010925495,0.051507398,0.009258226,0.071922342,0
Winthorpe,0.04010714,0.192568695,0.077189069,0.116487719,0
Winthorpe,0.014308874,0.048281233,0.014835471,0.053537285,0
Winton,0.303940227,0.327956391,0.224316788,0.241800265,0
Winton,0.060830338,0.146178663,0.076965979,0.163259303,0
Winton East,0.031155283,0.116698187,0.107194646,0.188998382,0
Winyates,0.111369564,0.182000222,0.073061907,0.169142521,0
Wirksworth,0.055755269,0.13371899,0.050195204,0.121929696,0
Wisborough Green,0.022203426,0.037490266,0.006692694,0.053243124,0
Wish,0.059420596,0.137946379,0.131846068,0.175908222,0
Wishing Tree,0.104320857,0.150294805,0.093363079,0.117223121,0
Wissey,0.02065271,0.074424296,0.014277747,0.062215032,0
Wissey,0.015436667,0.066748248,0.008588957,0.052213561,0
Wistaston,0.021639529,0.146957392,0.045398773,0.187086336,0
Wiswell and Pendleton,0.002678508,0.01524085,0.003680982,0.023532872,0
Witham,0.036653274,0.126265436,0.063692136,0.095602294,0
Witham Chipping Hill and Central,0.058433777,0.124819223,0.073173452,0.105309604,0
Witham North,0.084373018,0.118033152,0.049191299,0.098543904,0
Witham South,0.11602171,0.176215374,0.082431679,0.176349463,0
Witham Valley,0.006132375,0.048948715,0.008365867,0.049271952,0
Witham West,0.12130824,0.159528312,0.069492471,0.140755994,0
Withdean,0.029675055,0.154188453,0.141885109,0.276217091,0
Witheridge,0.014872771,0.059183446,0.012158394,0.054125607,0
Withern with Stain,0.007824064,0.050394927,0.005800335,0.041035446,0
Withersfield,0.006978219,0.043720102,0.004796431,0.037505516,0
Withington,0.079016001,0.129602848,0.210373675,0.239299897,0
Witley and Hambledon,0.033481356,0.056513517,0.011823759,0.060302986,0
Witnesham,0.01007965,0.035265324,0.00568879,0.037358435,0
Witney Central,0.117854374,0.110134609,0.045510318,0.115163995,0
Witney East,0.065905406,0.094893759,0.04896821,0.12678335,0
Witney North,0.0365123,0.067749472,0.021528165,0.078393881,0
Witney South,0.083033763,0.125486706,0.064361405,0.131195764,0
Witney West,0.019665891,0.046278785,0.014835471,0.070451537,0
Witton and Rudheath,0.114611969,0.216153076,0.084104852,0.164730107,0
Wiveliscombe and West Deane,0.031578205,0.074313049,0.021974345,0.08442418,0
Wivenhoe Cross,0.008599422,0.043386361,0.029894032,0.05530225,0
Wivenhoe Quay,0.015436667,0.066859495,0.049749024,0.110751581,0
Wiverton,0.01994784,0.063188341,0.016285555,0.073098985,0
Wokingham Without,0.009445267,0.08265658,0.017847183,0.122223856,0
Wold View,0.015013745,0.055401046,0.011712214,0.04544786,0
Woldingham,0.002678508,0.016909556,0.006469604,0.031033976,0
Wolds,0.016423486,0.132050284,0.029336308,0.135166936,0
Wolds,0.017833228,0.034375348,0.004573341,0.032651861,0
Wolds,0.002819483,0.031149182,0.002900167,0.032798941,0
Wolds Weighton,0.076055544,0.286016242,0.069827105,0.297690837,0
Wollaston,0.022696835,0.070641896,0.020189626,0.07471687,0
Wollaston and Stourbridge Town,0.135335166,0.306708199,0.156832125,0.258273275,0
Wollaton East and Lenton Abbey,0.092620004,0.11313828,0.104406023,0.105162524,0
Wollaton West,0.078170156,0.241739904,0.130953709,0.273422562,0
Wolstanton,0.043842955,0.129269107,0.06469604,0.11678188,0
Wolvercote,0.047719743,0.062298365,0.060345789,0.105456685,0
Wolverley,0.020723197,0.059739682,0.015393196,0.041917929,0
Wolverton,0.236977515,0.291356102,0.178471835,0.304603618,0
Wolvey,0.009938676,0.03582156,0.006134969,0.04221209,0
Wombourne North and Lower Penn,0.045816593,0.137501391,0.038594534,0.122223856,0
Wombourne South East,0.02643265,0.096451218,0.034578918,0.087218709,0
Wombourne South West,0.064002256,0.104461008,0.032905745,0.095602294,0
Wombwell,0.190315077,0.342529759,0.165867262,0.2272393,0
Wonston and Micheldever,0.033763304,0.0609634,0.014947016,0.093101927,0
Wood Street,0.263974061,0.236733786,0.263022867,0.25636123,0
Woodborough,0.005920914,0.034375348,0.007585053,0.041917929,0
Woodbury,0.007330655,0.030147959,0.003904071,0.033828504,0
Woodbury and Lympstone,0.023331219,0.058627211,0.020635806,0.086777467,0
Woodcote,0.016775922,0.032261653,0.009035137,0.044271216,0
Woodcote,0.021639529,0.065302036,0.03736754,0.099573467,0
Woodfield,0.074645802,0.075759261,0.034913553,0.096043536,0
Woodfield,0.075280186,0.141283791,0.092582264,0.119870569,0
Woodford,0.035595968,0.065635777,0.018962632,0.07133402,0
Woodford,0.022696835,0.046835021,0.01115449,0.044712458,0
Woodhall Farm,0.082751815,0.079541662,0.041271612,0.125165466,0
Woodhall Spa,0.01536618,0.096339971,0.028667038,0.101779673,0
Woodham,0.027912878,0.092446323,0.02710541,0.100161788,0
Woodhouse,0.140833157,0.249638447,0.23234802,0.342550375,0
Woodhouse,0.323253683,0.533096006,0.291132181,0.365200765,0
Woodhouse,0.050750687,0.212815664,0.061349693,0.152963671,0
Woodhouse,0.083809121,0.121704305,0.060568879,0.065597882,0
Woodhouse Close,0.18735462,0.281788853,0.170663692,0.171495808,0
Woodhouse Park,0.4158032,0.429079987,0.293697713,0.27283424,0
Woodingdean,0.119123141,0.235510068,0.087562744,0.203706427,0
Woodlands,0.158032001,0.340082323,0.191857223,0.354316811,0
Woodlands,0.04588708,0.105573479,0.042721695,0.127518753,0
Woodlands,0.114470995,0.125820447,0.082097044,0.097955582,0
Woodlands,0.018538098,0.070641896,0.036029002,0.049271952,0
Woodside,0.243673786,0.240182445,0.311210262,0.34725695,0
Woodside,0.248114471,0.260763155,0.336865588,0.283718194,0
Woodside,0.137097343,0.183557682,0.095817066,0.129283718,0
Woodside,0.127299641,0.140727556,0.062911322,0.143403442,0
Woodstock,0.095228026,0.230281455,0.08633575,0.22400353,0
Woodstock,0.017269331,0.115696963,0.033017289,0.11045742,0
Woodstock and Bladon,0.024459012,0.055846034,0.027886224,0.078099721,0
Woodthorpe,0.002185099,0.0952275,0.041271612,0.133696132,0
Woodvale,0.005357017,0.039047725,0.004127161,0.03897632,0
Woodville,0.089236625,0.190566248,0.068377022,0.163406383,0
Wookey and St Cuthbert Out West,0.025304857,0.05217488,0.011266035,0.048095308,0
Wool,0.07591457,0.087662699,0.026993865,0.093396088,0
Wooler,0.045182209,0.10590722,0.038594534,0.10398588,0
Woolpit,0.019172482,0.036377795,0.009481316,0.044271216,0
Woolsington,0.28561359,0.320280343,0.206358059,0.223121047,0
Woolston,0.288292098,0.311936812,0.196430563,0.29533755,0
Woolton,0.085641785,0.275670264,0.158393753,0.281953228,0
Woolwich Common,0.580954395,0.309934364,0.391299498,0.341962053,0
Woolwich Riverside,0.694438571,0.32306152,0.517791411,0.4416826,0
Wootton,0.026855572,0.071976861,0.019408812,0.076334755,0
Wootton Bassett East,0.009938676,0.060073423,0.013608477,0.080600088,0
Wootton Bassett North,0.058574752,0.100122372,0.038594534,0.096926019,0
Wootton Bassett South,0.04060055,0.104238514,0.041940881,0.110898662,0
Wootton Bridge,0.012758159,0.07620425,0.03212493,0.085306663,0
Worcester Park,0.059702545,0.177105351,0.096040156,0.235917047,0
Wordsley,0.07950941,0.311825565,0.073731177,0.260479482,0
Worfield,0.024529499,0.079207921,0.009481316,0.066921606,0
Worksop East,0.088602241,0.212370675,0.084885666,0.13634358,0
Worksop North,0.042362726,0.176104127,0.055660904,0.159876452,0
Worksop North East,0.048142666,0.175659139,0.064361405,0.133401971,0
Worksop North West,0.057728907,0.172989209,0.090797546,0.148257097,0
Worksop South,0.014731797,0.146401157,0.054099275,0.147080453,0
Worksop South East,0.188129978,0.322394037,0.151924149,0.161053096,0
Worlingham,0.023119758,0.100233619,0.02163971,0.100897191,0
Worlingworth,0.015507154,0.044387585,0.004461796,0.043388734,0
Wormholt and White City,0.486290266,0.247191011,0.325934189,0.253566701,0
Wormley & Turnford,0.133784451,0.208143286,0.073396542,0.211207531,0
Wormsley Ridge,0.012687672,0.043608855,0.007027328,0.056331814,0
Worplesdon,0.065552971,0.131939037,0.0382599,0.163994705,0
Worsbrough,0.199196447,0.331961286,0.148020078,0.195764083,0
Worsley,0.014590823,0.134052731,0.053206916,0.186498014,0
Worsley,0.070980475,0.144176215,0.08655884,0.121929696,0
Worsley Mesnes,0.166278988,0.346534653,0.162297825,0.240770702,0
Worstead,0.017621766,0.05373234,0.007919688,0.048536549,0
Worth Valley,0.026785085,0.24685727,0.113552705,0.28254155,0
Wotton-under-Edge,0.053429196,0.110134609,0.043167875,0.131784086,0
Woughton,0.387326426,0.298142174,0.177802566,0.229004265,0
Wragby,0.020088814,0.065747024,0.016954824,0.059126342,0
Wraxall and Long Ashton,0.038415451,0.101679831,0.031678751,0.129136638,0
Wreake Villages,0.010220625,0.048058738,0.008254322,0.049860274,0
Wrenbury,0.021921477,0.086438981,0.01070831,0.083247536,0
Wrentham,0.021428068,0.053064857,0.009258226,0.050301515,0
Wrenthorpe and Outwood West,0.13068302,0.341639782,0.131511433,0.299014561,0
Wribbenhall,0.037358145,0.127377906,0.035136642,0.104132961,0
Wrightington,0.012687672,0.073311826,0.016285555,0.080011766,0
Wrington,0.009868189,0.043163867,0.013162298,0.053243124,0
Writtle,0.045534644,0.110134609,0.0382599,0.105603765,0
Wrockwardine,0.021921477,0.085437757,0.0163971,0.103691719,0
Wrockwardine Wood and Trench,0.059984493,0.178774057,0.059341885,0.141638476,0
Wrotham,0.031507718,0.039492713,0.014166202,0.034710987,0
Wroughton and Chiseldon,0.103686474,0.216153076,0.066926938,0.209736726,0
Wroxham,0.030873335,0.110357103,0.020635806,0.108251213,0
Wroxton,0.008317474,0.037601513,0.00591188,0.04559494,0
Wyberton,0.04708536,0.11046835,0.026324596,0.086630387,0
Wyboston,0.02065271,0.060295917,0.010819855,0.061479629,0
Wybunbury,0.008599422,0.062187118,0.009369771,0.086336226,0
Wye,0.023613167,0.039492713,0.024539877,0.049713193,0
Wyke,0.118206809,0.402603182,0.187730061,0.325341962,0
Wyke,0.010361599,0.066859495,0.021974345,0.070598617,0
Wyke Regis,0.050045817,0.109689621,0.050641383,0.117958523,0
Wyken,0.089307112,0.331850039,0.176687117,0.322841594,0
