Zone Code,Zone Name,people,households,rent,%rent,nocar,%nocar
00BKGL,Maida Vale,9647,71,4579,47.46553333,158,1.637814865
00MFNQ,Maiden Erlegh,9623,145,3263,33.90834459,71,0.73781565
19UHHQ,Maiden Newton,1844,43,800,43.38394794,71,3.85032538
45UEFX,Maidenbower,8070,27,3355,41.57372986,34,0.421313507
00MENR,Maidenhead Riverside,6987,108,2962,42.3930156,88,1.259481895
22UKGD,Maldon East,2155,8,920,42.69141531,20,0.928074246
22UKGE,Maldon North,3812,36,1885,49.44910808,57,1.495278069
22UKGF,Maldon South,4056,32,1547,38.14102564,17,0.41913215
22UKGG,Maldon West,4011,50,1584,39.49139865,21,0.523560209
00GFPH,Malinslee,5977,17,2409,40.30450059,88,1.472310524
46UCJD,Malmesbury,4804,45,2002,41.67360533,75,1.561199001
13UBGZ,Malpas,3887,86,1592,40.95703627,75,1.929508618
00CFFP,Maltby,17247,119,6950,40.29686322,168,0.974082449
36UFGP,Malton,5023,72,2270,45.19211627,98,1.951025284
33UGFY,Mancroft,8339,35,4981,59.73138266,238,2.85405924
00EFMN,Mandale,6449,29,2592,40.19227787,37,0.573732362
11UBHL,Mandeville and Elm Farm,8313,88,3242,38.99915795,81,0.974377481
12UDGP,Manea,1579,5,659,41.73527549,33,2.089930336
41UHHH,Manifold,1834,19,731,39.85823337,50,2.726281352
22UNHJ,"Manningtree, Mistley, Little Bentley and Tendring",4365,62,1912,43.80297824,78,1.786941581
00ASGS,Manor,10902,88,4414,40.48798386,59,0.541185104
00BSFQ,Manor,12341,44,5310,43.02730735,119,0.964265457
00CAGN,Manor,11866,152,4676,39.40670824,109,0.918590932
00CGFS,Manor,11907,21,5319,44.67120181,73,0.61308474
26UHFU,Manor,6396,53,2579,40.3220763,16,0.250156348
41UGGY,Manor,6022,43,2660,44.17137164,102,1.693789439
42UCGA,Manor,1712,18,705,41.17990654,24,1.401869159
44UFGG,Manor,8162,155,3603,44.14359226,94,1.15167851
45UBFW,Manor,4296,34,1685,39.22253259,87,2.025139665
00BBGQ,Manor Park,12103,77,4301,35.53664381,181,1.495496984
24ULFY,Manor Park,6285,52,2430,38.66348449,47,0.747812251
46UFGM,Manor Vale,4723,110,1933,40.92737667,49,1.03747618
09UEGQ,Manshead,5103,38,2129,41.72055654,71,1.391338428
37UJGX,Manvers,3917,77,1649,42.0985448,21,0.536124585
00AEGU,Mapesbury,13242,95,5748,43.40734028,170,1.283793989
26UJGK,Maple Cross & Mill End,5378,38,2209,41.07474898,43,0.799553737
00MCMY,Mapledurham,3046,84,1210,39.7242285,13,0.426789232
00FYNU,Mapperley,14105,112,6825,48.38709677,161,1.141439206
37UEGN,Mapperley Plains,6885,98,2899,42.1060276,38,0.551924473
13UHHC,Mara,1679,41,718,42.76354973,41,2.44192972
15UFGB,Marazion and Perranuthnoe,1825,19,898,49.20547945,54,2.95890411
12UDGQ,March East,6616,41,2976,44.98186215,109,1.647521161
12UDGR,March North,6377,38,2465,38.65453975,72,1.129057551
12UDGS,March West,6049,43,2596,42.91618449,84,1.388659283
38UEHF,Marcham and Shippon,3858,70,1120,29.0305858,279,7.231726283
24UJHK,Marchwood,5586,65,2053,36.75259578,113,2.022914429
22UFGQ,Marconi,6306,38,2468,39.13732953,91,1.443070092
29UHGZ,Marden and Yalding,7494,128,3031,40.44568989,142,1.894849213
32UCHX,Mareham le Fen,2077,36,879,42.32065479,57,2.744342802
00FANK,Marfleet,13211,15,5355,40.53440315,237,1.793959579
29UNGS,Margate Central,4770,9,2316,48.55345912,109,2.285115304
15UEGR,Marhamchurch,2122,40,877,41.32893497,36,1.696512724
45UBFX,Marine,3552,38,1699,47.83220721,31,0.872747748
45UCGW,Marine,4951,36,2573,51.96929913,69,1.393657847
45UHFW,Marine,7688,95,3668,47.710718,79,1.027575442
22UJFY,Mark Hall,6977,37,2972,42.59710477,45,0.644976351
12UBFY,Market,7512,48,1830,24.36102236,259,3.447816826
42UCGB,Market,3653,23,1649,45.14098002,58,1.587736107
32UGHJ,Market and West Deeping,6477,105,2541,39.23112552,56,0.864597808
39UCGM,Market Drayton East,2914,45,1332,45.71036376,54,1.853122855
39UCGN,Market Drayton North,4504,48,1932,42.89520426,41,0.910301954
39UCGP,Market Drayton South,2989,28,1252,41.8869187,48,1.605888257
31UDGU,Market Harborough - Great Bowden and Arden,6519,80,2797,42.90535358,74,1.135143427
31UDGW,Market Harborough - Little Bowden,3862,31,1581,40.93733817,23,0.595546349
31UDGX,Market Harborough - Logan,4060,57,1691,41.65024631,26,0.640394089
31UDGY,Market Harborough - Welland,5686,36,2395,42.12099894,52,0.914526908
32UHGQ,Market Rasen,4675,74,2016,43.12299465,72,1.540106952
31UEGH,"Markfield, Stanton and Fieldhead",5661,64,2447,43.22557852,54,0.953895072
00BHGP,Markhouse,10866,56,4390,40.40125161,108,0.993926008
22UGGS,Marks Tey,2566,27,1033,40.25720966,26,1.013250195
00AQGK,Marlborough,9207,100,3641,39.54599761,105,1.140436624
46UBGY,Marlborough East,3640,58,1567,43.04945055,56,1.538461538
46UBGZ,Marlborough West,4369,101,1490,34.10391394,128,2.929732204
47UBGJ,Marlbrook,4217,56,1737,41.19041973,30,0.711406213
18UGHE,Marldon,2023,31,876,43.30202669,27,1.334651508
11UFHC,Marlow North and West,8607,162,3640,42.29115836,131,1.522016963
11UFHD,Marlow South East,5397,90,2331,43.19066148,78,1.44524736
19UEGU,Marnhull,1951,44,886,45.41260892,27,1.383905689
30UJGJ,Marsden,3575,35,1423,39.8041958,42,1.174825175
16UBHE,Marsh,1692,32,689,40.72104019,26,1.536643026
11UBHM,Marsh Gibbon,2416,52,946,39.15562914,39,1.614238411
00EFMP,Marsh House,7838,63,3147,40.15054861,32,0.408267415
00EXNL,Marsh House,6023,40,2450,40.67740329,73,1.212020588
00BZFG,Marshalls Cross,8099,33,3361,41.49895049,106,1.308803556
26UGGH,Marshalswick North,6325,121,2600,41.10671937,49,0.774703557
26UGGJ,Marshalswick South,6488,171,2512,38.71763255,53,0.816892725
21UGGN,Marsham,3697,42,1703,46.06437652,37,1.000811469
32UCHY,Marshchapel,2229,26,897,40.2422611,43,1.929116196
33UCHE,Marshes,2711,31,1140,42.05090373,46,1.696790852
29UCGQ,Marshside,2685,23,1035,38.54748603,57,2.122905028
19UHHR,Marshwood Vale,1707,33,746,43.70240187,46,2.694786175
09UCGY,Marston,4829,37,1904,39.4284531,45,0.931869952
38UCGJ,Marston,6114,64,2560,41.87111547,98,1.602878639
36UDHC,Marston Moor,2946,57,1126,38.22131704,50,1.697216565
32UEGX,Martin,2034,20,836,41.10127827,60,2.949852507
26UHFW,Martins Wood,6283,54,2544,40.49021168,31,0.493394875
00FPNA,Martinsthorpe,1146,38,485,42.32111693,23,2.006980803
42UGHN,Martlesham,4926,70,2044,41.49411287,32,0.649614292
47UCJB,Martley,1604,27,655,40.83541147,27,1.683291771
40UDKM,Martock,5454,84,2311,42.37257059,65,1.191785845
00ECNR,Marton,4866,60,1919,39.43690917,34,0.698725853
00EYNL,Marton,6636,35,2945,44.37914406,67,1.009644364
00ECNS,Marton West,5210,79,2118,40.65259117,22,0.422264875
18UEHE,Marwood,1756,45,691,39.35079727,44,2.505694761
18ULGJ,Mary Tavy,1593,34,648,40.6779661,18,1.129943503
00BKGM,Marylebone High Street,8860,115,4793,54.09706546,383,4.322799097
39UDGA,Maserfield,2600,45,1185,45.57692308,49,1.884615385
45UBFY,Mash Barn,4454,22,1785,40.07633588,55,1.234845083
36UDHD,Mashamshire,2384,40,1021,42.82718121,65,2.726510067
17UFGW,Masson,3100,62,1352,43.61290323,32,1.032258065
47UDFX,Matchborough,6025,43,2316,38.43983402,62,1.029045643
17UFGX,Matlock All Saints,5271,118,2274,43.14171884,59,1.119332195
17UFGY,Matlock St Giles,5417,82,2268,41.86819273,61,1.126084549
23UEGA,Matson and Robinswood,10242,44,4412,43.07752392,164,1.601249756
09UCGZ,Maulden and Clophill,4602,60,1839,39.96088657,55,1.195132551
13UDGR,Maw Green,5756,13,2301,39.97567755,84,1.459346769
00ARGN,Mawneys,12556,62,5178,41.23924817,84,0.669002867
29UEGS,"Maxton, Elms Vale and Priory",7020,39,2931,41.75213675,76,1.082621083
41UEGP,May Bank,6445,59,2814,43.6617533,50,0.77579519
43UMGC,Maybury and Sheerwater,8974,87,3334,37.15177179,104,1.158903499
00ABGH,Mayesbrook,9316,15,3851,41.3374839,55,0.590382138
00BCGM,Mayfield,11226,135,4089,36.42437199,67,0.59682879
21UHHM,Mayfield,2677,61,1080,40.34366829,65,2.428091147
24ULFZ,Mayfield,6736,23,2418,35.89667458,43,0.638361045
36UGGM,Mayfield,4565,69,1930,42.27820372,85,1.861993428
43UMGD,Mayford and Sutton Green,2369,63,928,39.17264669,21,0.886449979
22UKGH,Mayland,3795,40,1508,39.73649539,29,0.764163373
21UDGB,Maze Hill,5069,41,2172,42.8486881,39,0.769382521
00EXNM,Meadowhead,5887,46,2411,40.95464583,76,1.290980126
21UCFP,Meads,9785,72,5061,51.72202351,221,2.258559019
43UFGC,Meadvale and St John's,7466,157,3057,40.94562014,68,0.910795607
41UDHA,Mease and Tame,3383,61,1317,38.92994384,58,1.714454626
31UHGM,Measham,4849,28,1970,40.62693339,45,0.928026397
37UFGG,Meden,6273,26,2510,40.01275307,78,1.243424199
30UFGM,Medlar-with-Wesham,3245,36,1294,39.87673344,31,0.955315871
29UPJD,Medway,4074,57,1655,40.62346588,58,1.423662248
12UDGT,Medworth,2116,21,1077,50.8979206,65,3.071833648
00GLNL,Meir Park and Sandon,13331,99,5347,40.10951917,145,1.087690346
12UGHR,Melbourn,5228,90,2052,39.25019128,50,0.956388676
17UKGD,Melbourne,4599,68,2019,43.90084801,72,1.56555773
19UJFR,Melcombe Regis,5510,39,2720,49.36479129,101,1.833030853
12UGHS,Meldreth,2460,28,928,37.72357724,37,1.504065041
46UFGN,Melksham North,5718,36,2368,41.4130815,79,1.381601959
46UFGP,Melksham Spa,5780,57,2439,42.19723183,62,1.07266436
46UFGQ,Melksham Without,4910,58,1947,39.65376782,50,1.018329939
46UFGR,Melksham Woodrow,2706,14,1090,40.28085735,11,0.406504065
30ULGQ,Mellor,2505,53,1084,43.27345309,34,1.357285429
40UBHD,Mells,2222,51,922,41.49414941,46,2.070207021
00BYFX,Melrose,12500,20,5634,45.072,157,1.256
36UEGS,Melsonby,1323,24,557,42.10128496,40,3.023431595
37UJGY,Melton,4232,90,1829,43.21833648,26,0.61436673
42UGHP,Melton and Ufford,4731,95,1983,41.91502854,51,1.077996195
31UGGA,Melton Craven,3729,38,1618,43.3896487,36,0.965406275
31UGGB,Melton Dorian,4784,36,1978,41.34615385,33,0.689799331
31UGGC,Melton Egerton,3756,23,1503,40.01597444,59,1.570820021
31UGGD,Melton Newport,4897,54,2110,43.08760466,39,0.796405963
31UGGE,Melton Sysonby,4996,62,1905,38.1305044,26,0.520416333
31UGGF,Melton Warwick,3392,39,1339,39.47523585,43,1.267688679
00HAPJ,Mendip,2751,39,1022,37.15012723,44,1.599418393
42UEHB,Mendlesham,2118,43,889,41.97355996,40,1.888574127
15UDGL,Meneage,2539,33,938,36.94367861,54,2.126821583
15UBGU,Menheniot and St Ive,3726,36,1581,42.431562,48,1.288244767
39UEGN,Meole Brace,4725,70,1912,40.46560847,49,1.037037037
00CAGP,Meols,12853,119,5368,41.76456858,100,0.778028476
29UGGB,Meopham North,4266,71,1735,40.67041725,38,0.890764182
29UGGC,Meopham South and Vigo,4362,57,1641,37.62035763,21,0.481430536
41UKFR,Mercian,6771,54,2764,40.82114902,61,0.900900901
13UGHT,Mere,2062,47,871,42.24054316,60,2.909796314
00CTFJ,Meriden,11811,221,4729,40.03894674,103,0.872068411
26UKFS,Meriden,6865,33,2810,40.93226511,46,0.67006555
00HPNA,Merley and Bearwood,10629,196,4079,38.37614075,93,0.874964719
43UDGJ,Merrow,7706,159,3258,42.27874384,65,0.843498573
00CWFL,Merry Hill,11893,118,5134,43.16825023,171,1.437820567
00ETNQ,Mersey,6146,20,2704,43.99609502,73,1.1877644
00BUFM,Mersey St. Mary's,12254,186,5052,41.22735433,74,0.603884446
33UEHN,Mershe Lande,2421,11,1009,41.67699298,35,1.445683602
43UFGD,Merstham,7385,79,3106,42.05822613,62,0.839539607
00BAGJ,Merton Park,9144,149,3736,40.85739283,102,1.115485564
32UEGY,Metheringham,4700,48,1971,41.93617021,83,1.765957447
15UGGD,Mevagissey,3785,38,1771,46.78996037,66,1.743725231
00CEFN,Mexborough,14620,49,6286,42.99589603,265,1.812585499
13UBHA,Mickle Trafford,2252,46,856,38.01065719,18,0.79928952
11UFHE,Micklefield,5530,36,2227,40.27124774,82,1.482820976
00FFNY,Micklegate,10994,85,5480,49.8453702,194,1.764598872
43UEGU,"Mickleham, Westhumble and Pixham",1932,34,794,41.09730849,60,3.105590062
00FKNK,Mickleover,13529,209,5560,41.09690295,79,0.583930815
33UBHK,Mid Forest,2053,23,854,41.59766196,79,3.848027277
00FBNT,Mid Holderness,13484,149,5453,40.4405221,205,1.52032038
42UBHC,Mid Samford,4088,95,1596,39.04109589,35,0.856164384
46UFGS,Mid Wylye Valley,2484,85,1046,42.10950081,87,3.502415459
29UEGT,Middle Deal and Sholden,7236,59,2976,41.12769486,84,1.160862355
00ALHA,Middle Park and Sutcliffe,12832,95,5581,43.49283042,121,0.942955112
32UHGR,Middle Rasen,2238,41,929,41.51027703,40,1.787310098
17UDGJ,Middlecroft and Poolsbrook,4205,11,1839,43.73365042,34,0.808561237
30UNGU,Middleforth,3799,31,1578,41.53724664,31,0.816004212
36UEGT,Middleham,1304,29,580,44.47852761,55,4.217791411
00ECNT,Middlehaven,4070,11,1922,47.22358722,92,2.26044226
20UGGH,Middlestone,5040,50,2152,42.6984127,47,0.932539683
00DAFS,Middleton,21002,34,8628,41.08180173,312,1.485572803
00MGNP,Middleton,5442,69,2272,41.74935685,32,0.588019111
00BQFK,Middleton Central,9080,32,3990,43.94273128,156,1.718061674
34UGHG,Middleton Cheney,4026,33,1569,38.97168405,36,0.894187779
00BQFL,Middleton East,8661,51,3714,42.88188431,114,1.316245237
00BQFM,Middleton North,11510,56,4727,41.06863597,132,1.146828844
00BQFN,Middleton South,9950,111,4188,42.09045226,84,0.844221106
00EHNU,Middleton St George,3818,53,1432,37.50654793,24,0.628601362
36UEGU,Middleton Tyas,1206,28,516,42.78606965,32,2.653399668
00BQFP,Middleton West,6487,14,2794,43.0707569,108,1.664868198
20UHGL,Middleton-in-Teesdale,1456,15,669,45.9478022,49,3.365384615
45UCGX,Middleton-on-Sea,5105,54,2366,46.3467189,68,1.332027424
13UCGK,Middlewich Cledford,6846,51,2691,39.30762489,45,0.657318142
13UCGL,Middlewich Kinderton,6255,66,2508,40.09592326,54,0.863309353
45UDHD,Midhurst,4889,72,2327,47.59664553,110,2.249948865
00HAPK,Midsomer Norton North,5367,40,2184,40.69312465,56,1.043413453
00HAPL,Midsomer Norton Redfield,5091,39,2042,40.10999804,58,1.13926537
17UKGE,Midway,7229,35,2860,39.56287177,67,0.92682252
40UDKN,Milborne Port,2644,55,1123,42.47352496,26,0.983358548
00AUGJ,Mildmay,11339,57,5477,48.30231943,139,1.225857659
33UGFZ,Mile Cross,9810,20,4270,43.52701325,96,0.978593272
22UGGT,Mile End,6215,65,2536,40.80450523,61,0.98149638
00BGGE,Mile End and Globe Town,11801,35,4632,39.25091094,125,1.059232268
00BGGF,Mile End East,11139,38,4233,38.00161594,133,1.194003052
00EFMQ,Mile House,5530,13,2356,42.6039783,35,0.632911392
24UJHL,Milford,4703,93,2264,48.13948543,70,1.488411652
41UGGZ,Milford,4013,85,1409,35.11088961,62,1.544978819
43ULHJ,Milford,3934,61,1661,42.22165735,53,1.347229283
00ACGM,Mill Hill,15379,282,5897,38.34449574,239,1.554067235
00EXNN,Mill Hill,6350,22,2858,45.00787402,121,1.905511811
29UEGU,Mill Hill,7614,36,3088,40.55686893,92,1.208300499
00MSNA,Millbrook,14502,50,6299,43.43538822,161,1.110191698
15UBGW,Millbrook,2033,34,886,43.5809149,27,1.328086572
34UEGG,Millbrook,3897,51,1493,38.31152168,22,0.564536823
31UBGG,Millfield,2252,26,960,42.62877442,12,0.53285968
16UEGY,Millom Without,1430,40,579,40.48951049,29,2.027972028
00BGGG,Millwall,12892,60,6013,46.64132796,202,1.566863171
24UNGR,Millway,6998,121,2808,40.12575021,142,2.029151186
00BQFQ,Milnrow,11561,95,4743,41.02586281,129,1.115820431
30UGGC,Milnshaw,4575,27,2038,44.54644809,77,1.683060109
16UGJK,Milnthorpe,2106,18,920,43.68471035,40,1.899335233
00KFMW,Milton,8990,47,4616,51.34593993,177,1.968854283
00MRMZ,Milton,12810,40,5370,41.92037471,161,1.256830601
12UGHT,Milton,4275,69,1754,41.02923977,44,1.029239766
19UEGW,Milton,1659,22,701,42.2543701,20,1.205545509
24UJHM,Milton,5460,35,2756,50.47619048,74,1.355311355
18ULGK,Milton Ford,1432,23,569,39.73463687,30,2.094972067
46UBHA,Milton Lilbourne,1492,59,634,42.49329759,55,3.686327078
29UMGP,Milton Regis,5136,30,1976,38.47352025,45,0.876168224
13UHHD,Milton Weaver,2002,46,830,41.45854146,28,1.398601399
38UFHD,Milton-under-Wychwood,1953,43,862,44.13722478,43,2.201740911
44UFGH,Milverton,8269,160,3695,44.68496795,101,1.221429435
40UEGN,Milverton and North Deane,2958,76,1284,43.40770791,56,1.893171062
41UGHA,Milwich,1801,33,686,38.08995003,50,2.776235425
23UFGZ,Minchinhampton,3937,93,1710,43.43408687,48,1.219202438
18UCGA,Mincinglake,5668,45,2343,41.33733239,60,1.058574453
42UFHF,Minden,4544,46,1952,42.95774648,73,1.606514085
40UFGF,Minehead North,3302,27,1464,44.3367656,50,1.514233798
40UFGG,Minehead South,3912,31,1857,47.46932515,62,1.584867076
13UDGS,Minshull,2001,17,693,34.63268366,49,2.448775612
00MCMZ,Minster,9149,55,4261,46.573396,137,1.497431413
32UDFW,Minster,7132,65,3114,43.6623668,175,2.453729669
00FBNU,Minster and Woodmansey,14785,91,6419,43.41562394,170,1.149814001
29UMGQ,Minster Cliffs,7106,45,2845,40.0365888,68,0.956937799
16UEGZ,Mirehouse,4632,12,1868,40.32815199,90,1.943005181
00CZFW,Mirfield,15712,114,6636,42.23523422,231,1.470213849
31UDGZ,Misterton,2442,28,933,38.20638821,29,1.187551188
37UCGS,Misterton,2318,23,974,42.01898188,27,1.164797239
23UDHA,Mitcheldean and Drybrook,4238,32,1660,39.16941954,38,0.896649363
47UGGF,Mitton,6541,57,2837,43.372573,79,1.207766397
00CYFH,Mixenden,9977,37,4354,43.64037286,170,1.703919014
13UGHU,Mobberley,2546,48,1131,44.42262372,37,1.453260016
31UHGN,Moira,4676,36,1961,41.93755346,46,0.983746792
43UBGH,Molesey East,6097,116,2619,42.95555191,55,0.902082992
43UBGJ,Molesey North,5985,80,2514,42.00501253,42,0.701754386
43UBGK,Molesey South,6483,51,2731,42.12555915,78,1.203146691
13UBHB,Mollington,2077,42,709,34.13577275,139,6.692344728
00CAGQ,Molyneux,12970,96,5149,39.69930609,87,0.67077872
00CCFN,Monk Bretton,10605,41,4467,42.12164074,231,2.178217822
36UHGY,Monk Fryston and South Milford,3432,57,1414,41.2004662,43,1.252913753
00CJFQ,Monkchester,8202,11,3617,44.09900024,49,0.597415265
00BCGN,Monkhams,9866,200,4153,42.09406041,77,0.780458139
18UKGS,Monkleigh and Littleham,1363,19,548,40.2054292,17,1.247248716
39UEGP,Monkmoor,5499,34,2249,40.89834515,78,1.418439716
00CKFK,Monkseaton,10469,134,4403,42.0575031,69,0.659088738
00CLFN,Monkton,8386,26,3479,41.48580968,59,0.703553542
39UEGQ,Montford,2397,57,952,39.71631206,55,2.294534835
40UEGP,Monument,2018,48,773,38.30525273,36,1.7839445
17UDGK,Moor,4350,18,1999,45.95402299,38,0.873563218
40UBHE,Moor,2698,47,1055,39.10303929,35,1.297257228
30UKGH,Moor Park,4919,19,2117,43.03720268,78,1.585688148
26UJGL,Moor Park & Eastbury,5451,252,1846,33.86534581,171,3.137039075
00HGNF,Moor View,12340,67,4830,39.14100486,142,1.150729335
16UBHF,Moorclose,4864,26,2174,44.69572368,66,1.356907895
00HNNE,Moordown,9677,81,3863,39.91939651,87,0.899038958
18UHHF,Moorland,2723,47,1193,43.81197209,90,3.305178112
32UDFX,Moorland,7854,50,3230,41.12554113,118,1.502419149
00BMFF,Moorside,10337,85,4300,41.59814259,111,1.073812518
00CJFR,Moorside,10682,87,4231,39.60868751,325,3.042501404
30UPGR,Moorside,4177,14,1665,39.86114436,73,1.747665789
00DAFT,Moortown,21473,230,8858,41.25180459,269,1.252735994
00HXNJ,Moredon,9563,58,3925,41.04360556,108,1.129352714
23UEGB,Moreland,10054,65,4031,40.09349513,102,1.014521583
16UEHA,Moresby,1280,14,486,37.96875,9,0.703125
15UCGD,Moresk,3346,68,1519,45.39748954,55,1.643753736
00CBFN,Moreton,12532,87,5318,42.43536546,133,1.061283115
22UHHF,Moreton and Fyfield,2119,42,856,40.3964134,48,2.265219443
42UFHG,Moreton Hall,5266,62,2112,40.10634258,32,0.607671857
23UCHG,Moreton-in-Marsh,3198,29,1463,45.74734209,74,2.313946216
32UGHK,Morkery,2340,39,957,40.8974359,31,1.324786325
16UFGZ,Morland,1190,18,481,40.42016807,24,2.016806723
13UGHW,Morley & Styal,5014,89,1964,39.1703231,53,1.057040287
00DAFU,Morley North,24812,137,10414,41.97162663,283,1.14057714
00DAFW,Morley South,29239,145,12320,42.13550395,347,1.186771093
35UEGF,Morpeth Central,2810,36,1419,50.49822064,84,2.989323843
35UEGG,Morpeth Kirkhill,2534,72,1131,44.63299132,28,1.104972376
35UEGH,Morpeth North,2794,102,1004,35.9341446,14,0.501073729
35UEGJ,Morpeth South,2654,43,1135,42.76563677,17,0.640542577
35UEGK,Morpeth Stobhill,3041,38,1347,44.29463992,50,1.644195988
00GAPZ,Mortimer,3168,50,1278,40.34090909,71,2.241161616
00MBPB,Mortimer,5089,107,2046,40.20436235,79,1.552367852
00BDGF,Mortlake and Barnes Common,9925,124,4727,47.62720403,170,1.712846348
16UDGR,Morton,5942,16,2943,49.52877819,119,2.002692696
47UCJC,Morton,1966,32,765,38.91149542,21,1.068158698
36UCGZ,Morton-on-Swale,1722,46,726,42.16027875,45,2.613240418
15UFGC,"Morvah, Pendeen and St Just",4769,44,2111,44.26504508,97,2.033969386
39UBGM,Morville,1498,42,596,39.78638184,46,3.070761015
00CGFT,Mosborough,34711,145,14397,41.47676529,164,0.472472703
00CNFU,Moseley,22447,367,9292,41.39528668,301,1.340936428
00BZFH,Moss Bank,10276,62,4337,42.20513819,195,1.897625535
16UBHG,Moss Bay,4438,13,1995,44.95268139,88,1.982875169
00BNGA,Moss Side,10977,55,4977,45.3402569,225,2.049740366
30UNGW,Moss Side,3673,36,1419,38.63326981,21,0.571739722
00BTFS,Mossley,9856,58,4328,43.91233766,131,1.32913961
00BNGB,Moston,12390,73,5109,41.23486683,153,1.234866828
19UEGX,Motcombe and Ham,1965,37,712,36.23409669,23,1.170483461
00AFGU,Mottingham and Chislehurst North,10114,56,4354,43.04923868,92,0.909630216
00MLNL,Moulsecoomb and Bevendean,15722,39,5601,35.62523852,213,1.354789467
22UFGR,Moulsham and Central,8457,96,4120,48.71703914,117,1.383469315
22UFGS,Moulsham Lodge,5484,49,2079,37.91028446,19,0.346462436
34UCGU,Moulton,4047,55,1661,41.04274771,56,1.383741043
30UQGU,Mount,4081,11,1855,45.45454545,63,1.54373928
15UGGE,Mount Charles,5817,48,2611,44.8856799,96,1.650335224
15UCGE,Mount Hawke,3548,29,1646,46.39233371,51,1.437429538
43UMGE,Mount Hermon East,4621,103,1841,39.8398615,77,1.666305994
43UMGF,Mount Hermon West,4487,58,2424,54.02273234,62,1.381769556
00MWQB,Mount Joy,2718,25,1095,40.28697572,32,1.177336277
31UCGZ,Mountsorrel,6662,30,2789,41.86430501,45,0.675472831
00EHNW,Mowden,3645,58,1618,44.38957476,12,0.329218107
26UDHD,Much Hadham,2784,42,1042,37.42816092,75,2.693965517
39UBGN,Much Wenlock,3041,63,1256,41.30220322,76,2.499177902
19UCFQ,Mudeford and Friars Cliff,4932,50,2398,48.62124899,39,0.790754258
33UHHR,Mulbarton,4340,61,1733,39.93087558,52,1.198156682
