OBJECTID_1,objectid,lsoa01cd,lsoa01nm,lsoa01nmw,st_areasha,st_lengths,Shape_Length,Shape_Area,LSOA_ElecMean,LSOA_GasMean,LSOA_PrcnPost2000,Day_Jan18,Day_Jun18,Nit_Jan18,Nit_Jun18,Efficiency,Potential_Efficiency,EfficiencyDiff,AgePost2000,AgePre2000,TotalBldngs,Area_Calculate_SqM,Total_KWH_Saved,TotalKWHSaved_2,OBJECTID_12,Field1,LSOA,Field3,Field4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,Energy_Consumption_Difference,EnergySavingKwH
38,45,E01000045,Barking and Dagenham 017C,Barking and Dagenham 017C,298245.617474954982754,3474.041326332892368,3474.041326335838676,298245.617475098348223,3170,10868.0000000,0.0679934,5.142400000000030,30.046562779497801,1.732727272727300,15.082277272727300,0,2,0,41,561,603,298245.6250000,36385968.0000000,36385968.0000000,39,39,E01000045,,,65.333333330000002,82.666666669999998,60.000000000000000,80.000000000000000,217.333333299999993,95.333333330000002,3.800000000000000,38.666666669999998,1.700000000000000,90.333333330000002,65.333333330000002,636.666666699999951,484.333333299999993,118.666666699999993,75.000000000000000,96.000000000000000,122,36385964.0000000
39,46,E01000046,Barking and Dagenham 017D,Barking and Dagenham 017D,155492.619967264996376,1818.001942796375943,1818.001942798083974,155492.619967369770166,3336,10924.0000000,0.1872075,5.168333333333360,29.852984749455398,1.757474747474780,14.930378787878800,0,2,0,120,521,641,155492.6250000,18970100.0000000,18970100.0000000,40,40,E01000046,,,69.333333330000002,85.166666669999998,65.666666669999998,82.500000000000000,220.000000000000000,98.500000000000000,2.500000000000000,38.166666669999998,1.116666667000000,77.333333330000002,51.166666669999998,397.666666700000007,324.833333299999993,101.166666699999993,75.833333330000002,66.833333330000002,122,18970100.0000000
40,48,E01000048,Barking and Dagenham 021B,Barking and Dagenham 021B,64692.402175570001418,1597.929282649117567,1597.929282649298557,64692.402175424555026,4263,6301.0000000,0.0000000,5.892500000000020,29.556666666666700,0.907333333333368,15.054705882353000,3,2,2,0,650,650,64692.4023438,0.0000000,0.0000000,41,41,E01000048,,,88.583333330000002,88.583333330000002,92.416666669999998,92.416666669999998,46.833333330000002,46.833333330000002,0.566666667000000,8.250000000000000,0.566666667000000,51.750000000000000,51.750000000000000,143.833333299999993,143.833333299999993,69.333333330000002,69.333333330000002,69.416666669999998,0,0.0000000
41,49,E01000049,Barking and Dagenham 021C,Barking and Dagenham 021C,212168.002497984998627,2653.366190784779519,2653.366190783366619,212168.002498028712580,4695,8109.0000000,0.0000000,5.728166666666690,29.749456484348201,1.139794871794910,15.102401960784301,0,2,0,0,641,641,212168.0000000,25247992.0000000,25247992.0000000,42,42,E01000049,,,63.000000000000000,81.000000000000000,57.000000000000000,77.000000000000000,230.000000000000000,111.000000000000000,3.900000000000000,41.000000000000000,1.900000000000000,64.000000000000000,64.000000000000000,695.000000000000000,533.000000000000000,93.000000000000000,62.000000000000000,97.000000000000000,119,25247992.0000000
42,50,E01000050,Barking and Dagenham 019C,Barking and Dagenham 019C,137660.256629859999521,2313.291652462827642,2313.291652462292859,137660.256629995303228,3631,12380.0000000,0.0016077,4.917916666666690,29.143333333333398,1.532303030303060,14.869999999999999,0,2,0,1,620,622,137660.2500000,24778844.0000000,24778844.0000000,43,43,E01000050,,,58.200000000000003,82.599999999999994,52.399999999999999,79.599999999999994,291.000000000000000,111.200000000000003,4.420000000000000,51.200000000000003,1.500000000000000,88.000000000000000,57.799999999999997,668.799999999999955,378.600000000000023,188.199999999999989,98.000000000000000,81.599999999999994,180,24778846.0000000
43,52,E01000052,Barking and Dagenham 019D,Barking and Dagenham 019D,199635.086250174994348,2610.136446771830379,2610.136446770397470,199635.086250230728183,3016,11365.0000000,0.0262172,4.992000000000030,30.020526315789500,1.006666666666700,14.846250000000000,0,2,0,21,780,801,199635.0937500,37132128.0000000,37132128.0000000,44,44,E01000052,,,61.833333330000002,85.333333330000002,57.333333330000002,83.666666669999998,266.333333299999993,80.666666669999998,3.116666667000000,46.833333330000002,0.966666667000000,79.833333330000002,48.666666669999998,517.166666699999951,369.666666700000007,114.666666699999993,59.166666669999998,68.166666669999998,186,37132128.0000000
44,53,E01000053,Barking and Dagenham 020A,Barking and Dagenham 020A,180904.150837069988484,3040.430852549638530,3040.430852545965081,180904.150837101886282,3901,10149.0000000,0.0606061,4.905333333333360,30.401666666666699,1.654545454545480,14.254625000000001,0,2,0,40,620,660,180904.1562500,16824086.0000000,16824086.0000000,45,45,E01000053,,,70.200000000000003,81.400000000000006,63.799999999999997,76.000000000000000,271.000000000000000,178.000000000000000,2.440000000000000,46.600000000000001,1.440000000000000,60.399999999999999,46.799999999999997,356.399999999999977,263.199999999999989,125.000000000000000,102.400000000000006,57.000000000000000,93,16824086.0000000
45,54,E01000054,Barking and Dagenham 018A,Barking and Dagenham 018A,171140.733669314999133,2873.447956890841397,2873.447956889574471,171140.733669404027751,3232,11297.0000000,0.0015337,5.224833333333360,30.741612200435799,1.822323232323260,14.519878787878801,0,2,0,1,651,652,171140.7343750,32687880.0000000,32687880.0000000,46,46,E01000054,,,62.333333330000002,84.666666669999998,60.000000000000000,86.666666669999998,270.000000000000000,79.000000000000000,2.700000000000000,47.333333330000002,0.733333333000000,56.666666669999998,45.666666669999998,497.333333299999993,274.333333299999993,87.333333330000002,64.000000000000000,56.333333330000002,191,32687880.0000000
46,55,E01000055,Barking and Dagenham 018B,Barking and Dagenham 018B,146059.796357154991711,2455.017467000061060,2455.017466999629960,146059.796357082406757,3579,10906.0000000,0.0000000,5.256250000000030,30.050359477124200,1.518484848484870,14.681818181818199,0,2,0,0,571,571,146059.7968750,24538046.0000000,24538046.0000000,47,47,E01000055,,,61.333333330000002,83.666666669999998,57.000000000000000,81.666666669999998,261.666666700000007,93.666666669999998,3.166666667000000,46.000000000000000,1.200000000000000,78.000000000000000,52.333333330000002,545.666666699999951,403.666666700000007,96.666666669999998,59.666666669999998,68.666666669999998,168,24538046.0000000
47,56,E01000056,Barking and Dagenham 018C,Barking and Dagenham 018C,243573.721104710013606,3471.400664268073342,3471.400664264475836,243573.721104684344027,3534,10566.0000000,0.1180438,5.074000000000020,30.132222222222300,1.579090909090940,14.698000000000000,3,2,2,70,522,593,243573.7187500,9986522.0000000,9986522.0000000,48,48,E01000056,,,73.000000000000000,79.000000000000000,72.000000000000000,79.000000000000000,163.666666700000007,122.666666699999993,2.433333333000000,28.666666670000001,1.700000000000000,78.000000000000000,61.666666669999998,402.666666700000007,349.666666700000007,100.333333300000007,84.666666669999998,82.666666669999998,41,9986523.0000000
48,57,E01000057,Barking and Dagenham 012A,Barking and Dagenham 012A,147676.449213490006514,3001.749045412413579,3001.749045410041617,147676.449213665939169,3252,10689.0000000,0.1048951,5.280833333333360,30.319498910675399,1.513434343434370,14.672424242424301,0,2,0,60,512,572,147676.4531250,16539763.0000000,16539763.0000000,49,49,E01000057,,,68.500000000000000,83.000000000000000,66.250000000000000,82.500000000000000,205.500000000000000,93.750000000000000,2.700000000000000,36.250000000000000,1.350000000000000,102.500000000000000,59.500000000000000,443.750000000000000,322.000000000000000,100.000000000000000,84.750000000000000,81.000000000000000,112,16539762.0000000
49,58,E01000058,Barking and Dagenham 018D,Barking and Dagenham 018D,182189.662483674997929,2403.181125390603029,2403.181125386444364,182189.662483722029720,3138,10277.0000000,0.1857143,5.162000000000030,32.124117647058902,2.430000000000030,14.196000000000000,0,2,0,130,570,700,182189.6562500,21680570.0000000,21680570.0000000,50,50,E01000058,,,68.000000000000000,83.666666669999998,65.666666669999998,81.333333330000002,213.333333299999993,94.666666669999998,2.533333333000000,37.666666669999998,1.166666667000000,64.666666669999998,51.333333330000002,439.666666700000007,407.333333299999993,89.333333330000002,60.333333330000002,66.333333330000002,119,21680570.0000000
50,59,E01000059,Barking and Dagenham 013C,Barking and Dagenham 013C,208414.459530975000234,2820.741929292564691,2820.741929293864359,208414.459530915191863,3563,10764.0000000,0.0333333,4.990888888888920,30.975816993464100,1.913030303030330,14.235083333333399,0,2,0,20,580,600,208414.4531250,29178024.0000000,29178024.0000000,51,51,E01000059,,,64.750000000000000,82.375000000000000,60.625000000000000,79.250000000000000,262.375000000000000,122.125000000000000,2.775000000000000,45.875000000000000,1.237500000000000,60.500000000000000,48.250000000000000,463.125000000000000,379.125000000000000,100.625000000000000,67.125000000000000,61.625000000000000,140,29178024.0000000
51,60,E01000060,Barking and Dagenham 006B,Barking and Dagenham 006B,550067.248279175022617,5656.936776876525983,5656.936776874726093,550067.248279168270528,3177,10265.0000000,0.0026882,6.017619047619080,31.569912854030498,2.396060606060640,15.253690476190499,0,2,0,2,742,744,550067.2500000,99562176.0000000,99562176.0000000,52,52,E01000060,,,65.000000000000000,83.500000000000000,54.000000000000000,77.500000000000000,324.500000000000000,143.500000000000000,3.550000000000000,55.500000000000000,1.600000000000000,62.000000000000000,49.500000000000000,370.000000000000000,266.000000000000000,262.000000000000000,120.500000000000000,65.000000000000000,181,99562168.0000000
52,61,E01000061,Barking and Dagenham 006C,Barking and Dagenham 006C,610450.676316004944965,4279.144151858789883,4279.144151865129061,610450.676316003198735,2932,6926.0000000,0.0427350,6.057023809523840,30.964771241830100,2.739636363636400,15.065595238095300,0,2,0,30,672,702,610450.6875000,123921488.0000000,123921488.0000000,53,53,E01000061,,,52.416666669999998,77.500000000000000,43.833333330000002,66.166666669999998,428.000000000000000,225.000000000000000,4.733333333000000,72.750000000000000,2.483333333000000,54.333333330000002,51.666666669999998,516.833333300000049,261.583333299999993,437.083333299999993,133.750000000000000,64.500000000000000,203,123921488.0000000
53,62,E01000062,Barking and Dagenham 006D,Barking and Dagenham 006D,221342.312126225006068,3006.498297895659562,3006.498297891936545,221342.312126291508321,3167,11649.0000000,0.0013245,6.025535714285750,32.028823529411802,2.374545454545480,14.999065934066000,0,2,0,1,753,755,221342.3125000,40062960.0000000,40062960.0000000,54,54,E01000062,,,58.285714290000001,80.571428569999995,51.000000000000000,75.857142859999996,318.000000000000000,136.571428599999990,4.457142857000000,55.571428570000002,1.871428571000000,76.142857140000004,59.857142860000003,626.142857100000015,403.428571400000010,223.714285700000005,104.857142899999999,80.714285709999999,181,40062960.0000000
54,63,E01000063,Barking and Dagenham 004A,Barking and Dagenham 004A,181221.064267209992977,2552.058330821559593,2552.058330821120762,181221.064267162932083,3370,10882.0000000,0.0016367,6.093839285714320,32.294375000000002,2.336818181818210,15.154078421578401,0,2,0,1,610,611,181221.0625000,27183160.0000000,27183160.0000000,55,55,E01000063,,,67.000000000000000,86.400000000000006,63.799999999999997,85.000000000000000,222.400000000000006,72.599999999999994,2.800000000000000,39.399999999999999,1.000000000000000,63.399999999999999,52.200000000000003,487.000000000000000,375.000000000000000,95.799999999999997,60.600000000000001,75.599999999999994,150,27183160.0000000
55,64,E01000064,Barking and Dagenham 006E,Barking and Dagenham 006E,208815.700382334995084,2923.939649856233700,2923.939649855589778,208815.700382323469967,3696,11515.0000000,0.1445783,6.034523809523840,32.109215686274503,2.370000000000030,14.907326007326001,0,2,0,120,710,830,208815.7031250,32366434.0000000,32366434.0000000,56,56,E01000064,,,61.428571429999998,82.142857140000004,56.714285709999999,80.285714290000001,257.285714299999995,102.428571399999996,3.685714286000000,45.285714290000001,1.471428571000000,85.142857140000004,58.857142860000003,642.571428599999990,427.571428599999990,96.571428569999995,67.857142859999996,80.714285709999999,155,32366434.0000000
56,65,E01000065,Barking and Dagenham 007A,Barking and Dagenham 007A,233555.158220420009457,2929.091019525842967,2929.091019525367756,233555.158220382378204,3297,10798.0000000,0.1189061,6.093839285714320,32.294375000000002,2.336818181818210,15.154078421578401,0,2,0,100,740,841,233555.1562500,37602380.0000000,37602380.0000000,57,57,E01000065,,,59.111111110000003,80.111111109999996,54.555555560000002,77.555555560000002,284.111111100000016,122.777777799999996,3.622222222000000,50.000000000000000,1.611111111000000,72.444444439999998,52.222222219999999,641.222222200000033,471.222222199999976,105.333333300000007,61.444444439999998,73.333333330000002,161,37602380.0000000
57,66,E01000066,Barking and Dagenham 011A,Barking and Dagenham 011A,244939.944133275013883,2628.912579136955628,2628.912579142203413,244939.944133222190430,3772,14066.0000000,0.0014245,5.221250000000030,30.428125000000001,2.829863636363660,15.095761904761900,0,2,0,1,701,702,244939.9375000,25228814.0000000,25228814.0000000,58,58,E01000066,,,65.428571430000005,78.571428569999995,61.714285709999999,77.857142859999996,227.571428599999990,124.571428600000004,3.128571429000000,40.428571429999998,1.742857143000000,79.285714290000001,56.428571429999998,531.285714299999995,380.428571400000010,99.571428569999995,83.285714290000001,80.285714290000001,103,25228814.0000000
58,67,E01000067,Barking and Dagenham 011B,Barking and Dagenham 011B,192455.272728720010491,2663.954523698025696,2663.954523703526775,192455.272728772222763,3568,14862.0000000,0.0000000,5.193333333333360,29.846666666666700,2.952303030303050,14.507777777777800,0,2,0,0,682,682,192455.2656250,25404096.0000000,25404096.0000000,59,59,E01000067,,,58.000000000000000,78.333333330000002,51.333333330000002,74.000000000000000,247.666666700000007,115.666666699999993,5.700000000000000,43.333333330000002,2.700000000000000,117.666666699999993,76.000000000000000,1020.333333000000039,699.000000000000000,118.666666699999993,75.666666669999998,132.000000000000000,132,25404096.0000000
59,68,E01000068,Barking and Dagenham 016E,Barking and Dagenham 016E,339815.197490744991228,3363.500037642423194,3363.500037643677388,339815.197490546386689,4490,17456.0000000,0.0019455,5.110000000000040,29.813333333333400,2.220909090909120,15.043333333333401,0,2,0,1,512,514,339815.1875000,51651908.0000000,51651908.0000000,60,60,E01000068,,,55.166666669999998,76.833333330000002,48.166666669999998,73.666666669999998,283.666666700000007,132.166666700000007,4.950000000000000,50.333333330000002,2.300000000000000,101.666666699999993,67.166666669999998,858.500000000000000,487.500000000000000,112.833333300000007,86.666666669999998,101.000000000000000,152,51651912.0000000
60,69,E01000069,Barking and Dagenham 011C,Barking and Dagenham 011C,200594.350875309988623,3274.242821141915101,3274.242821137129795,200594.350875308067771,4320,17297.0000000,0.0206767,5.172500000000030,29.838333333333399,2.769454545454570,14.641666666666699,0,2,0,11,521,532,200594.3437500,31092124.0000000,31092124.0000000,61,61,E01000069,,,56.833333330000002,79.666666669999998,48.666666669999998,74.833333330000002,269.000000000000000,114.166666699999993,5.550000000000000,47.500000000000000,2.433333333000000,109.500000000000000,74.333333330000002,920.833333300000049,600.333333300000049,142.000000000000000,83.166666669999998,119.833333300000007,155,31092124.0000000
61,70,E01000070,Barking and Dagenham 011D,Barking and Dagenham 011D,391782.367465479997918,3977.694049044354870,3977.694049045770498,391782.367465559800621,4001,17476.0000000,0.0016584,4.866666666666700,29.445163398692799,2.749181818181840,14.733071895424899,0,2,0,1,601,603,391782.3750000,63468744.0000000,63468744.0000000,62,62,E01000070,,,60.500000000000000,83.750000000000000,54.000000000000000,81.500000000000000,244.750000000000000,82.750000000000000,4.425000000000000,43.250000000000000,1.575000000000000,99.000000000000000,66.500000000000000,725.000000000000000,473.000000000000000,161.000000000000000,72.000000000000000,102.750000000000000,162,63468744.0000000
62,71,E01000071,Barking and Dagenham 011E,Barking and Dagenham 011E,270533.451460905023851,3493.372077512326086,3493.372077511365660,270533.451460968528409,3843,14209.0000000,0.3086420,5.110000000000040,29.813333333333400,2.220909090909120,15.043333333333401,0,2,0,250,560,810,270533.4375000,34087212.0000000,34087212.0000000,63,63,E01000071,,,65.000000000000000,84.500000000000000,59.000000000000000,81.000000000000000,208.000000000000000,82.000000000000000,4.350000000000000,36.500000000000000,1.800000000000000,132.000000000000000,71.000000000000000,719.000000000000000,487.500000000000000,109.000000000000000,81.500000000000000,115.500000000000000,126,34087216.0000000
63,72,E01000072,Barking and Dagenham 017E,Barking and Dagenham 017E,520106.985312749980949,3673.972734832247170,3673.972734835769188,520106.985312621050980,3350,10433.0000000,0.1811125,5.215000000000030,30.653333333333400,2.384545454545490,15.773999999999999,0,2,0,140,632,773,520107.0000000,87898080.0000000,87898080.0000000,64,64,E01000072,,,58.000000000000000,80.666666669999998,53.333333330000002,78.333333330000002,286.666666700000007,117.333333300000007,3.666666667000000,49.000000000000000,1.466666667000000,76.333333330000002,58.000000000000000,664.000000000000000,478.000000000000000,94.666666669999998,63.666666669999998,74.333333330000002,169,87898080.0000000
64,73,E01000073,Barking and Dagenham 012B,Barking and Dagenham 012B,284638.618231035012286,3600.410726401692045,3600.410726397889448,284638.618230941530783,3246,11300.0000000,0.0000000,5.568142857142880,31.062722222222298,2.590375757575790,15.214384415584400,0,2,0,0,640,640,284638.6250000,45542180.0000000,45542180.0000000,65,65,E01000073,,,64.000000000000000,84.333333330000002,60.666666669999998,83.000000000000000,242.333333299999993,82.666666669999998,3.033333333000000,43.666666669999998,1.100000000000000,69.666666669999998,50.333333330000002,532.000000000000000,390.000000000000000,92.333333330000002,61.666666669999998,70.666666669999998,160,45542180.0000000
65,74,E01000074,Barking and Dagenham 012C,Barking and Dagenham 012C,164198.939911174995359,2096.949559769606822,2096.949559766690527,164198.939911320630927,3197,10621.0000000,0.0015576,5.760238095238130,31.355925925926002,2.079292929292960,15.502069264069300,0,2,0,1,641,642,164198.9375000,20360668.0000000,20360668.0000000,66,66,E01000074,,,68.500000000000000,83.500000000000000,67.000000000000000,85.000000000000000,220.500000000000000,96.500000000000000,2.250000000000000,39.000000000000000,0.950000000000000,59.500000000000000,46.500000000000000,388.000000000000000,258.500000000000000,90.500000000000000,76.000000000000000,58.000000000000000,124,20360668.0000000
66,75,E01000075,Barking and Dagenham 012D,Barking and Dagenham 012D,517445.554080575006083,3279.558252609677766,3279.558252610434010,517445.554080560163129,3534,12755.0000000,0.0015601,5.330000000000020,30.857777777777802,1.503333333333360,14.653636363636400,0,2,0,1,640,641,517445.5625000,67267920.0000000,67267920.0000000,67,67,E01000075,,,68.400000000000006,86.599999999999994,64.599999999999994,84.799999999999997,198.000000000000000,68.400000000000006,3.200000000000000,35.000000000000000,1.340000000000000,92.400000000000006,64.200000000000003,530.000000000000000,412.399999999999977,113.599999999999994,70.799999999999997,98.000000000000000,130,67267920.0000000
67,76,E01000076,Barking and Dagenham 012E,Barking and Dagenham 012E,190556.324874549987726,2424.859249132458899,2424.859249140916745,190556.324874587357044,3302,10967.0000000,0.0283401,5.330000000000020,30.857777777777802,1.503333333333360,14.653636363636400,0,2,0,21,720,741,190556.3281250,28964562.0000000,28964562.0000000,68,68,E01000076,,,63.666666669999998,83.333333330000002,59.500000000000000,81.333333330000002,249.333333299999993,97.333333330000002,2.983333333000000,43.833333330000002,1.216666667000000,64.333333330000002,50.666666669999998,521.666666699999951,376.000000000000000,93.166666669999998,67.000000000000000,68.166666669999998,152,28964562.0000000
