field_1,LSOA,field_3,field_4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,JunCURRENT_ENERGY_EFFICIENCY,JunPOTENTIAL_ENERGY_EFFICIENCY,JunENVIRONMENT_IMPACT_CURRENT,JunENVIRONMENT_IMPACT_POTENTIAL,JunENERGY_CONSUMPTION_CURRENT,JunENERGY_CONSUMPTION_POTENTIAL,JunCO2_EMISSIONS_CURRENT,JunCO2_EMISS_CURR_PER_FLOOR_AREA,JunCO2_EMISSIONS_POTENTIAL,JunLIGHTING_COST_CURRENT,JunLIGHTING_COST_POTENTIAL,JunHEATING_COST_CURRENT,JunHEATING_COST_POTENTIAL,JunHOT_WATER_COST_CURRENT,JunHOT_WATER_COST_POTENTIAL,TLSOA_ElecMean,TLSOA_GasMean,TLSOA_PrcnPost2000,TAgePost2000,TAgePre2000,TTotalBldngs,TDay_Jan18,TDay_Jun18,TNit_Jan18,TNit_Jun18,TEfficiency,TPotential_Efficiency,TEfficiencyDiff
1355,E01001413,,,60,85,52.5,83,262,82.5,4.65,46,1.5,92.5,65,809.5,447,98.5,65,99.5,60,85,52.5,83,262,82.5,4.65,46,1.5,92.5,65,809.5,447,98.5,65,4141,18322,0.0031546,110,661,771,5.79,30.72142857,2.315714286,14.44411765,0,2,0
2200,E01002310,,,67,83,63.5,82,227.5,106,3.2,40,1.475,98,60.5,482.75,390.25,149.5,79.25,78,67,83,63.5,82,227.5,106,3.2,40,1.475,98,60.5,482.75,390.25,149.5,79.25,3086,9430,0.1500682,110,623,733,5.816,27.0177619,1.178181818,12.87388889,0,2,0
3963,E01004171,,,62,83.25,55.75,80,244.25,91,4.55,43,1.875,111.5,68.25,746.25,511.25,124,73.75,109.25,62,83.25,55.75,80,244.25,91,4.55,43,1.875,111.5,68.25,746.25,511.25,124,73.75,3873,16140,0.0195036,110,701,851,5.876,31.28428571,1.81,14.34692308,2,0,1
3211,E01003372,,,71,78.5,69.5,78.5,183,129,2.35,32.25,1.55,67.25,52,403.75,320.5,88,81,71,71,78.5,69.5,78.5,183,129,2.35,32.25,1.55,67.25,52,403.75,320.5,88,81,3088,10922,0.0468019,110,761,881,5.902222222,30.62051282,1.115277778,15.06614815,2,0,2
1791,E01001887,,,67.33333333,77.66666667,67.33333333,79,211.1666667,132.5,2.583333333,35.16666667,1.566666667,57.91666667,55.16666667,457.25,332.5833333,128.3333333,106.1666667,73.66666667,67.33333333,77.66666667,67.33333333,79,211.1666667,132.5,2.583333333,35.16666667,1.566666667,57.91666667,55.16666667,457.25,332.5833333,128.3333333,106.1666667,2622,8421,0.0014859,110,670,790,5.971190476,32.36812066,2.445555556,15.37845238,3,3,2
3879,E01004086,,,58.5,79.5,51,75.5,232,100,6.45,41,2.8,146,86.5,1127.5,697.5,136.5,85.5,158,58.5,79.5,51,75.5,232,100,6.45,41,2.8,146,86.5,1127.5,697.5,136.5,85.5,3896,15131,0.2564103,110,661,891,5.978,30.05153846,1.783333333,13.5975,2,0,1
2971,E01003120,,,62.8,76.6,61.64,76.76,324.8,194.84,2.676,57.2,1.524,56,40.92,440.56,264.72,139.12,94.24,55.24,62.8,76.6,61.64,76.76,324.8,194.84,2.676,57.2,1.524,56,40.92,440.56,264.72,139.12,94.24,3381,11102,0.0840336,110,701,811,6.019,30.51071429,2.012,15.11733333,2,0,1
3342,E01003511,,,75.5,84.5,76,86,142,80.5,2,25,1,65.5,53,319.5,260,106,77.5,72.5,75.5,84.5,76,86,142,80.5,2,25,1,65.5,53,319.5,260,106,77.5,2999,9910,0.4029851,110,711,831,6.05,28.246,3.18,16.52230769,3,2,2
1132,E01001181,,,62.4,77.7,65.2,76.2,287.5,204.7,2.78,49.8,1.8,44.1,44.4,526.3,330,120.5,91.2,59.8,62.4,77.7,65.2,76.2,287.5,204.7,2.78,49.8,1.8,44.1,44.4,526.3,330,120.5,91.2,3092,10021,0.1479655,110,611,722,6.179090909,32.16833333,2.298888889,14.67307692,2,0,1
4310,E01004537,,,69,73.66666667,66.33333333,73,195.3333333,156.6666667,2.8,34.66666667,2.266666667,60,60,446,379.3333333,133.6666667,104.3333333,86,69,73.66666667,66.33333333,73,195.3333333,156.6666667,2.8,34.66666667,2.266666667,60,60,446,379.3333333,133.6666667,104.3333333,2355,8678,0.0492005,110,791,902,6.223428571,31.9136381,2.239777778,15.55627937,3,3,2
1995,E01002098,,,54.58823529,56.64705882,47.94117647,50.35294118,405.8235294,392.1176471,3.452941176,70.70588235,3.170588235,50.35294118,50.35294118,425.2941176,397.2941176,282.1764706,278.1764706,53.29411765,54.58823529,56.64705882,47.94117647,50.35294118,405.8235294,392.1176471,3.452941176,70.70588235,3.170588235,50.35294118,50.35294118,425.2941176,397.2941176,282.1764706,278.1764706,3010,12873,0.073487,110,692,803,6.225166667,32.24654762,1.952847222,15.30418182,0,3,2
461,E01000481,,,66,78.4,61.8,77.2,235.6,139,3.16,41.4,1.76,60.6,55.8,566,385.6,87.6,75.6,78.8,66,78.4,61.8,77.2,235.6,139,3.16,41.4,1.76,60.6,55.8,566,385.6,87.6,75.6,4175,14453,0.1107595,110,520,630,6.265,26.78733333,1.098888889,14.04294118,1,1,3
1326,E01001384,,,67.33333333,85,64.33333333,84,194.3333333,74,3.233333333,33.66666667,1.266666667,83,66.66666667,561,410.6666667,106.3333333,70.33333333,96,67.33333333,85,64.33333333,84,194.3333333,74,3.233333333,33.66666667,1.266666667,83,66.66666667,561,410.6666667,106.3333333,70.33333333,3162,12984,0.0421348,110,762,882,6.27,32.65533333,1.7,15.246,1,1,3
4341,E01004569,,,72,75.5,75,80,221,170,1.35,39,1.1,29,29,256,211,75,75.5,36,72,75.5,75,80,221,170,1.35,39,1.1,29,29,256,211,75,75.5,3598,14994,0.0405759,110,901,1021,6.315151515,31.52117647,2.418194444,15.29107143,3,3,2
2627,E01002763,,,60.33333333,78.88888889,59.55555556,81.66666667,309.3333333,137.3333333,2.611111111,54,1.166666667,58.22222222,38.77777778,501,235,85.44444444,79.11111111,51.88888889,60.33333333,78.88888889,59.55555556,81.66666667,309.3333333,137.3333333,2.611111111,54,1.166666667,58.22222222,38.77777778,501,235,85.44444444,79.11111111,2620,8890,0.1187683,110,731,841,6.394166667,33.325625,2.597083333,15.47053571,0,3,0
1213,E01001267,,,70.28571429,76.42857143,67.57142857,76.57142857,216.2857143,156.4285714,2.185714286,39.42857143,1.557142857,54,45.85714286,405.7142857,302.7142857,92.57142857,84.85714286,58.42857143,70.28571429,76.42857143,67.57142857,76.57142857,216.2857143,156.4285714,2.185714286,39.42857143,1.557142857,54,45.85714286,405.7142857,302.7142857,92.57142857,84.85714286,2883,11353,0.0356295,110,661,772,6.3975,32.68085714,1.74625,15.4937265,1,1,2
2891,E01003037,,,53.33333333,70.66666667,53.33333333,69.33333333,322.6666667,202.6666667,3.2,56,2,57,42.33333333,541.3333333,330.3333333,214.3333333,107.3333333,55.33333333,53.33333333,70.66666667,53.33333333,69.33333333,322.6666667,202.6666667,3.2,56,2,57,42.33333333,541.3333333,330.3333333,214.3333333,107.3333333,2885,9936,0.0634921,110,582,693,6.404285714,31.48266667,1.092045455,16.55833333,2,3,1
2892,E01003038,,,63.44444444,76,59.77777778,76,255.8888889,152.8888889,2.911111111,45.88888889,1.677777778,60,47.55555556,512.4444444,333.5555556,86.33333333,83.66666667,66.11111111,63.44444444,76,59.77777778,76,255.8888889,152.8888889,2.911111111,45.88888889,1.677777778,60,47.55555556,512.4444444,333.5555556,86.33333333,83.66666667,3847,13698,0.1323706,110,790,910,6.45,31.95240476,1.761356061,16.04583333,2,3,2
2835,E01002978,,,56.66666667,77,50.33333333,75.66666667,304.6666667,128.3333333,5.933333333,51,3.1,133,76,1017,593.6666667,110.6666667,110.3333333,138.3333333,56.66666667,77,50.33333333,75.66666667,304.6666667,128.3333333,5.933333333,51,3.1,133,76,1017,593.6666667,110.6666667,110.3333333,4069,18614,0.1136045,110,750,861,6.486727273,29.63821429,1.430625,14.03951326,2,0,1
2600,E01002733,,,69.4,79.2,65.6,76.8,184.8,120.4,3.3,32.6,2.1,82,64.6,559.8,470.2,103.4,82.4,98,69.4,79.2,65.6,76.8,184.8,120.4,3.3,32.6,2.1,82,64.6,559.8,470.2,103.4,82.4,3108,10503,0.1269841,110,590,701,6.493333333,33.06375,3.1175,15.4225,3,2,2
3993,E01004202,,,76.54545455,80.81818182,78.81818182,84.63636364,132.0909091,95.81818182,1.581818182,23.54545455,1.163636364,55.90909091,49.90909091,287.5454545,217.0909091,94.45454545,91.45454545,71,76.54545455,80.81818182,78.81818182,84.63636364,132.0909091,95.81818182,1.581818182,23.54545455,1.163636364,55.90909091,49.90909091,287.5454545,217.0909091,94.45454545,91.45454545,2314,8866,0.2021563,110,720,840,6.511,33.339375,2.416666667,15.64533333,3,2,2
2760,E01002901,,,64.75,76.25,59,74.25,199.5,123,6.45,35,4.1,103.5,87.25,1212.25,837.75,137.75,139,181,64.75,76.25,59,74.25,199.5,123,6.45,35,4.1,103.5,87.25,1212.25,837.75,137.75,139,4230,15502,0.0156006,110,711,822,6.5925,31.74733333,0.875,17.05714286,1,3,2
3627,E01003815,,,61.2,82.4,53,79,274.2,93.2,4.76,49.8,1.86,74.4,61,755.8,447.6,122.2,76.6,89.2,61.2,82.4,53,79,274.2,93.2,4.76,49.8,1.86,74.4,61,755.8,447.6,122.2,76.6,3270,11698,0.1182796,110,810,930,6.63,31.34294118,2.15,13.60428571,1,1,3
1707,E01001796,,,51.66666667,71,56.33333333,74.33333333,593.6666667,348.3333333,1.866666667,101,1.066666667,22,19.33333333,418.3333333,185,112.6666667,116,18.66666667,51.66666667,71,56.33333333,74.33333333,593.6666667,348.3333333,1.866666667,101,1.066666667,22,19.33333333,418.3333333,185,112.6666667,116,3025,12138,0.0030581,110,861,1011,6.704333333,31.67466667,2.4825,15.39428571,0,3,0
4194,E01004417,,,57,65,50,60,292,227,4.3,51,3.4,61,61,776,599,85,86,84,57,65,50,60,292,227,4.3,51,3.4,61,61,776,599,85,86,3749,15186,0.0843882,110,590,701,6.72,30.10866667,1.59,14.97428571,0,3,2
1752,E01001848,,,52.66666667,75.66666667,50,69.66666667,349.6666667,201,3.833333333,58.66666667,2.066666667,93.33333333,55,718.3333333,387.6666667,125,95.33333333,75.66666667,52.66666667,75.66666667,50,69.66666667,349.6666667,201,3.833333333,58.66666667,2.066666667,93.33333333,55,718.3333333,387.6666667,125,95.33333333,2800,10604,0.1878613,110,551,662,6.722166667,32.64145238,1.483638584,15.50503091,0,3,0
3111,E01003266,,,64.85714286,81.42857143,61,80.42857143,257.2857143,112.1428571,3.171428571,45,1.414285714,74.85714286,54.85714286,504.4285714,378.8571429,132.1428571,79.14285714,77.14285714,64.85714286,81.42857143,61,80.42857143,257.2857143,112.1428571,3.171428571,45,1.414285714,74.85714286,54.85714286,504.4285714,378.8571429,132.1428571,79.14285714,3568,9982,0.0129702,110,590,710,6.74875,32.17929487,2.495064103,15.15107143,2,0,1
3710,E01003900,,,64,78,60,77,263.5,150,3,46.5,1.45,65.5,49,515.5,358.5,92.5,76,69.5,64,78,60,77,263.5,150,3,46.5,1.45,65.5,49,515.5,358.5,92.5,76,3838,14679,0.0173776,110,641,761,6.788181818,30.90222222,2.78,15.906,1,1,3
2612,E01002745,,,60.66666667,76,55.55555556,76.77777778,299.7777778,147,3.633333333,52.22222222,1.855555556,78.44444444,51.66666667,569.4444444,317.2222222,126.2222222,95.22222222,71.77777778,60.66666667,76,55.55555556,76.77777778,299.7777778,147,3.633333333,52.22222222,1.855555556,78.44444444,51.66666667,569.4444444,317.2222222,126.2222222,95.22222222,3101,12502,0.0154278,110,592,703,6.864222222,32.70247059,3.239166667,14.81125541,0,3,2
190,E01000202,,,60,70.66666667,53.33333333,67.33333333,323.3333333,224,3.333333333,57,2.266666667,60.66666667,47,529.6666667,331.6666667,152.6666667,153.3333333,58,60,70.66666667,53.33333333,67.33333333,323.3333333,224,3.333333333,57,2.266666667,60.66666667,47,529.6666667,331.6666667,152.6666667,153.3333333,4818,23761,0.0294118,110,770,900,6.865714286,31.57136029,2.067,15.06738462,1,3,2
4515,E01004755,,,62.63636364,66.13636364,71.59090909,75.72727273,418.2954545,368.7954545,1.327272727,71.59090909,1.15,38,21.75,206.5681818,181.7272727,170.8409091,166.8181818,23.25,62.63636364,66.13636364,71.59090909,75.72727273,418.2954545,368.7954545,1.327272727,71.59090909,1.15,38,21.75,206.5681818,181.7272727,170.8409091,166.8181818,3980,9443,0.1469045,110,1302,1442,6.933333333,32.525,0.803205128,16.68,1,3,2
1105,E01001154,,,72.90909091,79.09090909,74.54545455,81.90909091,176.6363636,130.9090909,1.9,31.09090909,1.127272727,48.90909091,42.09090909,332.4545455,231.1818182,82.36363636,75.45454545,51.45454545,72.90909091,79.09090909,74.54545455,81.90909091,176.6363636,130.9090909,1.9,31.09090909,1.127272727,48.90909091,42.09090909,332.4545455,231.1818182,82.36363636,75.45454545,3478,12804,0.0131579,110,791,931,7.015444444,33.63166667,1.4865,14.71615385,2,0,1
3842,E01004049,,,72,80,73,83,186,115,1.8,33,1.1,66,42,305,188,90,91,55,72,80,73,83,186,115,1.8,33,1.1,66,42,305,188,90,91,2632,10157,0.0700525,111,563,774,3.924583333,32.17266667,1.576713287,16.08520833,3,0,2
473,E01000493,,,66.5,82,60.75,79.5,209,101,4.225,37,2.025,103.75,74,702.5,474.75,123,85.25,120.75,66.5,82,60.75,79.5,209,101,4.225,37,2.025,103.75,74,702.5,474.75,123,85.25,4196,20309,0.0016892,111,601,712,4.800238095,29.45044444,2.764444444,16.05455275,1,1,3
2009,E01002113,,,71.25,79.75,70.5,81,203.75,130.75,2.275,36,1.4,55.25,46.75,388.5,289,100.25,87,63.5,71.25,79.75,70.5,81,203.75,130.75,2.275,36,1.4,55.25,46.75,388.5,289,100.25,87,4389,22197,0.0016313,111,730,851,5.083333333,31.52,3.4325,16.20636364,1,1,3
4291,E01004518,,,45,71.5,38.5,66.75,398.75,180,8.25,111,2.875,81,69.25,1117.5,597,111.5,81,97.5,45,71.5,38.5,66.75,398.75,180,8.25,111,2.875,81,69.25,1117.5,597,111.5,81,3762,15855,0.0015015,111,782,903,5.428333333,30.32307692,1.511,15.24,2,3,1
2970,E01003119,,,70.33333333,78.16666667,70,79.58333333,193.75,129.5833333,2.841666667,33.58333333,1.783333333,69.75,56.83333333,521.1666667,352.0833333,93.66666667,92.41666667,85,70.33333333,78.16666667,70,79.58333333,193.75,129.5833333,2.841666667,33.58333333,1.783333333,69.75,56.83333333,521.1666667,352.0833333,93.66666667,92.41666667,3256,12647,0.045819,111,840,961,5.464333333,30.18458791,2.217,15.29052941,3,0,2
575,E01000605,,,64.5,75.5,59.83333333,73.33333333,256.6666667,167,3,45.33333333,1.883333333,60.33333333,52.66666667,546.1666667,420.6666667,94.5,73.5,69.83333333,64.5,75.5,59.83333333,73.33333333,256.6666667,167,3,45.33333333,1.883333333,60.33333333,52.66666667,546.1666667,420.6666667,94.5,73.5,2991,11140,0.1052632,111,491,602,5.597166667,31.15480769,1.915654762,15.83330719,1,3,3
480,E01000502,,,66.4,80,60.6,76.6,207.2,120.4,5.24,36.6,2.92,91.2,77.4,894.2,642.2,134.4,93.2,146.2,66.4,80,60.6,76.6,207.2,120.4,5.24,36.6,2.92,91.2,77.4,894.2,642.2,134.4,93.2,3427,14713,0.2469325,111,650,762,6.575,30.20428571,1.765,15.41857143,1,1,3
3844,E01004051,,,52,74.33333333,54,78.66666667,300.3333333,139.6666667,3.033333333,52.33333333,1.4,81,43,662.3333333,296,90,78.66666667,57.66666667,52,74.33333333,54,78.66666667,300.3333333,139.6666667,3.033333333,52.33333333,1.4,81,43,662.3333333,296,90,78.66666667,2694,10245,0.0459418,120,610,740,4.113796296,32.27690598,1.519090909,16.22805556,2,3,1
3737,E01003929,,,68.61538462,70.92307692,71.15384615,74.15384615,191.6923077,169.3076923,2.069230769,32.84615385,1.884615385,54.38461538,47,337.8461538,308.1538462,210.6153846,210.2307692,64.53846154,68.61538462,70.92307692,71.15384615,74.15384615,191.6923077,169.3076923,2.069230769,32.84615385,1.884615385,54.38461538,47,337.8461538,308.1538462,210.6153846,210.2307692,3630,9317,0.3746655,120,390,540,4.403703704,29.47136538,-0.064837607,15.56424837,3,3,2
3151,E01003310,,,64,76.6,61.8,77.6,252.4,144.8,3.18,44,1.78,68.4,48.2,562.4,360,88.2,79,73.6,64,76.6,61.8,77.6,252.4,144.8,3.18,44,1.78,68.4,48.2,562.4,360,88.2,79,2638,11185,0.1621622,120,590,740,4.624454545,29.45666667,0.42052381,14.9977451,2,0,1
727,E01000765,,,52.33333333,74.33333333,43.66666667,68.66666667,322,161.6666667,6.233333333,56.66666667,3.133333333,100.3333333,72.66666667,1082.333333,669,107.3333333,84.33333333,110.6666667,52.33333333,74.33333333,43.66666667,68.66666667,322,161.6666667,6.233333333,56.66666667,3.133333333,100.3333333,72.66666667,1082.333333,669,107.3333333,84.33333333,4146,18312,0.0285714,120,831,952,4.685940171,27.42,0.883025641,13.6358225,2,0,1
2410,E01002535,,,56.61538462,74.23076923,49.53846154,69.07692308,303.9230769,175.3076923,5.230769231,53.38461538,2.969230769,102.0769231,67.07692308,892.4615385,588.9230769,123,91.53846154,103.5384615,56.61538462,74.23076923,49.53846154,69.07692308,303.9230769,175.3076923,5.230769231,53.38461538,2.969230769,102.0769231,67.07692308,892.4615385,588.9230769,123,91.53846154,4122,16393,0.2926337,120,570,700,4.7825,30.73736842,0.901666667,15.368,1,1,3
4321,E01004548,,,65,72.11111111,66,74,248.5555556,187.4444444,2.111111111,43.11111111,1.611111111,50.33333333,40.33333333,395.1111111,290.6666667,104.2222222,104.3333333,52.88888889,65,72.11111111,66,74,248.5555556,187.4444444,2.111111111,43.11111111,1.611111111,50.33333333,40.33333333,395.1111111,290.6666667,104.2222222,104.3333333,2668,11833,0.0884956,120,982,1122,4.818,26.99428571,0.841111111,14.44666667,2,3,2
877,E01000920,,,65,75.33333333,61.33333333,74.33333333,244,170,3.766666667,43.33333333,2.166666667,70.33333333,55,664.3333333,447.3333333,93,77.66666667,80.33333333,65,75.33333333,61.33333333,74.33333333,244,170,3.766666667,43.33333333,2.166666667,70.33333333,55,664.3333333,447.3333333,93,77.66666667,3531,12584,0.0872939,120,800,921,4.936666667,31.40916667,0.17748366,16.59157895,3,3,2
4248,E01004475,,,58.25,79.75,52.875,76.5,247.5,107,5.85,43.25,2.65,123.125,75.375,1040.125,626.5,110.875,89.375,133.375,58.25,79.75,52.875,76.5,247.5,107,5.85,43.25,2.65,123.125,75.375,1040.125,626.5,110.875,89.375,3232,13058,0.0149031,120,830,960,5.033,28.00428571,1.681555556,14.76690476,2,0,1
1853,E01001950,,,58.66666667,76.66666667,51.66666667,72.66666667,241.3333333,123.3333333,5.233333333,42.66666667,2.833333333,115.6666667,73.33333333,883.6666667,613.3333333,120,83,121.6666667,58.66666667,76.66666667,51.66666667,72.66666667,241.3333333,123.3333333,5.233333333,42.66666667,2.833333333,115.6666667,73.33333333,883.6666667,613.3333333,120,83,4261,16673,0.0306749,120,823,953,5.11,32.78466667,1.983333333,15.64666667,1,3,3
3043,E01003193,,,67.5,83.5,64.25,82.75,198.75,85.75,3,35.5,1.25,79.75,59.25,503,357.5,106,72,86,67.5,83.5,64.25,82.75,198.75,85.75,3,35.5,1.25,79.75,59.25,503,357.5,106,72,3103,12408,0.0152144,120,790,920,5.112,29.83375,0.015882353,14.463,2,0,1
3287,E01003450,,,65,85,60,83,218,76,3.1,38,1.1,62,62,517,381,117,67,80,65,85,60,83,218,76,3.1,38,1.1,62,62,517,381,117,67,3065,10741,0.0031496,120,791,921,5.23,29.07166667,1.595,13.41111111,2,0,1
47,E01000055,,,61.33333333,83.66666667,57,81.66666667,261.6666667,93.66666667,3.166666667,46,1.2,78,52.33333333,545.6666667,403.6666667,96.66666667,59.66666667,68.66666667,61.33333333,83.66666667,57,81.66666667,261.6666667,93.66666667,3.166666667,46,1.2,78,52.33333333,545.6666667,403.6666667,96.66666667,59.66666667,3579,10906,0,120,521,641,5.25625,30.05035948,1.518484848,14.68181818,0,2,0
626,E01000657,,,58.5,79.75,52.75,77,302,141.25,6.875,53.25,3.175,101.5,69,1124.75,696,197.25,84,118,58.5,79.75,52.75,77,302,141.25,6.875,53.25,3.175,101.5,69,1124.75,696,197.25,84,4195,14445,0.0984743,120,691,812,5.515714286,25.865,0.421666667,12.62789474,2,0,1
1668,E01001753,,,58,72,52,70,287,179,3.7,51,2.3,69,55,652,395,99,99,74,58,72,52,70,287,179,3.7,51,2.3,69,55,652,395,99,99,2583,8843,0.0842697,120,770,891,5.552333333,32.704375,2.72,15.76954545,0,3,2
65,E01000073,,,64,84.33333333,60.66666667,83,242.3333333,82.66666667,3.033333333,43.66666667,1.1,69.66666667,50.33333333,532,390,92.33333333,61.66666667,70.66666667,64,84.33333333,60.66666667,83,242.3333333,82.66666667,3.033333333,43.66666667,1.1,69.66666667,50.33333333,532,390,92.33333333,61.66666667,3246,11300,0,120,710,830,5.568142857,31.06272222,2.590375758,15.21438442,0,2,0
699,E01000736,,,65,80,59,76,226,123,4,40,2.2,72,72,670,568,132,83,100,65,80,59,76,226,123,4,40,2.2,72,72,670,568,132,83,3782,12346,0,120,820,941,5.698571429,31.31571429,2.173636364,14.40882353,2,0,1
3962,E01004170,,,57.66666667,76.91666667,52.25,71.5,315.0833333,185.75,4.325,54.58333333,2.233333333,86.58333333,59.58333333,720.6666667,413.3333333,175.9166667,116.1666667,83.41666667,57.66666667,76.91666667,52.25,71.5,315.0833333,185.75,4.325,54.58333333,2.233333333,86.58333333,59.58333333,720.6666667,413.3333333,175.9166667,116.1666667,4518,16668,0.2608696,120,871,1001,5.778,31.49615385,1.718888889,14.278,2,0,1
3016,E01003165,,,65,79,63,82,268,126,2.4,47,1.233333333,74,44.33333333,352.3333333,207,146.3333333,93.33333333,56,65,79,63,82,268,126,2.4,47,1.233333333,74,44.33333333,352.3333333,207,146.3333333,93.33333333,3624,14839,0.0272851,120,821,951,5.816363636,32.57333333,2.280512821,14.96628788,2,0,1
1141,E01001191,,,78,80.09090909,79.81818182,82.72727273,135.1818182,116.1818182,1.418181818,23.81818182,1.218181818,50.36363636,46.90909091,248.9090909,213.3636364,78.45454545,78.54545455,61.45454545,78,80.09090909,79.81818182,82.72727273,135.1818182,116.1818182,1.418181818,23.81818182,1.218181818,50.36363636,46.90909091,248.9090909,213.3636364,78.45454545,78.54545455,3302,11693,0.1048218,120,681,811,5.9875,33.955,1.655,14.778,3,0,2
2630,E01002766,,,78.4,79.8,80.4,82.6,138.2,123.8,1.32,24.4,1.18,48.6,43.8,191.8,176.4,107.8,102.4,54.2,78.4,79.8,80.4,82.6,138.2,123.8,1.32,24.4,1.18,48.6,43.8,191.8,176.4,107.8,102.4,2527,6109,0.4890739,120,801,1041,6.0725,33.48875,1.169487179,15.57883117,3,2,2
1955,E01002057,,,58.66666667,78,53,76.66666667,297.8333333,139.5,3.7,52.16666667,1.7,75.33333333,52.83333333,643.3333333,393.5,96.16666667,79.66666667,75.5,58.66666667,78,53,76.66666667,297.8333333,139.5,3.7,52.16666667,1.7,75.33333333,52.83333333,643.3333333,393.5,96.16666667,79.66666667,3249,13001,0.0818331,120,701,821,6.2075,31.21675824,2.733472222,14.97727273,0,3,0
3761,E01003955,,,61.75,74.5,56,72,265,165.25,3.4,46.75,2,71.25,57.25,582.25,445.25,100.25,77.25,74.25,61.75,74.5,56,72,265,165.25,3.4,46.75,2,71.25,57.25,582.25,445.25,100.25,77.25,3223,12924,0.0612981,120,750,940,6.261777778,32.72604396,2.008296703,15.86153846,2,3,1
3297,E01003460,,,57,72,53.33333333,67.5,192.8333333,117,12.41666667,36.33333333,7.45,193.8333333,131.1666667,2059.666667,1317.666667,147.8333333,107.6666667,320.6666667,57,72,53.33333333,67.5,192.8333333,117,12.41666667,36.33333333,7.45,193.8333333,131.1666667,2059.666667,1317.666667,147.8333333,107.6666667,5939,22291,0.08,120,610,731,6.288441558,31.46233283,0.516071429,14.26601897,2,3,1
1468,E01001535,,,67,76,65,77,231,151,2.5,41,1.7,76,47,432,283,93,94,63,67,76,65,77,231,151,2.5,41,1.7,76,47,432,283,93,94,4510,21495,0.0039604,120,641,762,6.353333333,30.50551471,2.12375,14.82916667,3,3,2
113,E01000122,,,74.33333333,87.66666667,71,85.66666667,146.6666667,64.33333333,3.333333333,26,1.533333333,77.33333333,77.33333333,571,446.3333333,110.6666667,78,138,74.33333333,87.66666667,71,85.66666667,146.6666667,64.33333333,3.333333333,26,1.533333333,77.33333333,77.33333333,571,446.3333333,110.6666667,78,4245,19322,0.0018484,120,641,762,6.484047619,30.48477679,2.298125,15.11284402,3,2,2
519,E01000544,,,63.25,75.25,57.25,71.75,305,205,2.775,53.25,1.825,53.75,43.75,426.5,255.25,143.25,109.75,52.25,63.25,75.25,57.25,71.75,305,205,2.775,53.25,1.825,53.75,43.75,426.5,255.25,143.25,109.75,3902,7526,0.1401869,120,881,1002,6.538,32.26785714,0.730705128,16.84666667,1,3,2
2619,E01002754,,,60.875,75.75,54.75,73.75,299.25,187.125,4.675,55.5,2.2,76.5,55.5,800.75,443.25,114,94.375,85.75,60.875,75.75,54.75,73.75,299.25,187.125,4.675,55.5,2.2,76.5,55.5,800.75,443.25,114,94.375,3555,14975,0.0439883,120,761,911,6.542222222,32.67533333,2.657037037,15.63125926,0,3,2
